root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;core;core1;core2;core3;core4;energy;performance
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.9288;33.394
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;4.1234;124.934
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.7272;66.29
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.217;46.592
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.637;44.462
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.229;164.742
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.4678;87.904
1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;2.8294;61.69
1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.376;25.212
1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.9354;94.798
1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;2.0604;50.198
1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.5946;34.046
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.844;33.59
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.1168;124.814
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.5628;66.096
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.1128;46.086
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.4344;44.484
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.4628;164.824
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.6468;87.92
1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;3.0466;61.74
1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.3972;25.588
1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;3.0634;95.822
1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0744;50.574
1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.6058;34.136
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;2.2318;38.462
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;4.4108;142.442
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.9816;75.83
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.4848;53.998
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;3.1748;53.624
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;6.058;195.776
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;4.063;104.944
1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;3.6802;75.458
1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3796;25.278
1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;3.1578;95.602
1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.939;50.35
1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5658;34.214
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;2.242;38.508
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;4.707;142.45
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;3.1524;75.934
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.5694;54.228
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;3.169;53.364
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;6.4308;195.776
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;4.0964;104.622
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;3.4452;75.758
1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.4354;25.476
1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;3.0476;95.622
1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;2.0856;50.454
1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.6182;34.214
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;2.1518;38.776
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;4.7004;142.464
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;3.0266;75.81
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;2.4396;54.236
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.9348;53.522
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;6.4336;195.566
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;4.0616;104.798
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;3.6914;75.668
1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.3728;25.196
1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;3.1522;95.088
1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0692;50.154
1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.6466;34.046
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;2.2432;38.636
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;4.3902;141.56
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.917;75.378
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.5302;54.15
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;3.1598;53.248
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;6.2388;194.758
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;4.166;104.552
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;3.669;75.72
1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.394;25.318
1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;3.1248;94.918
1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.936;49.988
1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5658;34.114
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;2.1512;38.696
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;4.648;141.49
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.9198;75.592
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.5622;54.392
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;3.1718;53.286
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;6.0848;194.502
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;4.3182;104.776
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;3.4166;75.652
1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.4306;25.22
1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;3.035;94.67
1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;2.0612;50.054
1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.577;34.006
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;2.1044;38.178
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.6848;141.622
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.0196;75.406
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.508;54.31
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.9192;53.13
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;6.0286;194.686
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;4.3304;104.788
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;3.6596;75.71
1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2696;23.72
1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.7176;86.602
1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8954;46.18
1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.5148;31.47
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.8104;31.856
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.6192;117.018
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.5572;62.4
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.002;43.634
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.512;42.67
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;5.0042;156.43
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.3382;83.392
1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.884;58.444
1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.2948;24.374
1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.702;87.092
1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.771;46.69
1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.4758;32.306
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.813;32.98
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.8778;117.61
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.584;62.904
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.0534;43.752
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.5466;43.446
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;4.9552;156.936
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.3098;84.082
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.6968;59.064
1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.3568;24.982
1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.703;87.748
1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.913;47.042
1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4688;32.66
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.77;33.082
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;3.8934;118.076
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.4278;62.962
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1.9934;44.33
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.3586;43.882
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;5.203;157.444
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;3.4844;84.166
1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;2.9072;59.28
1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2494;23.818
1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.7624;86.634
1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.908;46.1
1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4802;31.608
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7416;31.772
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;3.8356;116.664
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.4284;62.098
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.0078;43.474
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.3042;42.734
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;4.8406;155.746
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.2154;83.36
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;2.8642;58.612
1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3638;24.594
1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.888;87.196
1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.911;46.874
1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.487;32.322
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.7738;32.436
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;3.6368;117.56
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.5748;62.642
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.1094;43.992
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.529;43.276
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.142;156.372
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.2334;83.692
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;2.884;59.11
1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.321;25.768
1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.8048;87.562
1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.8;47.224
1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.5352;32.8
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.8392;33.154
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.9018;118.026
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.4868;63.122
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.0118;44.486
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.5426;43.586
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.157;156.818
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.2396;84.32
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;2.7326;59.772
1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2738;24.206
1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.8534;86.822
1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8994;46.066
1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.529;31.824
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.9686;35.944
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;4.3184;131.388
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.6988;69.798
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.3796;50.184
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.727;50.03
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;5.815;181.678
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;4.0224;97.326
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;3.437;70.874
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3386;24.368
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.8764;87.322
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.9236;46.638
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.436;32.204
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.9876;36.684
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;4.089;132.022
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.7142;70.318
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.3894;50.812
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.9642;50.476
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;5.6974;182.12
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.9816;97.802
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;3.454;71.122
1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.303;25.104
1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.8076;87.81
1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.8086;47.062
1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4938;32.776
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;2.1086;37.032
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;4.367;132.422
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.818;70.97
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;2.3406;51.224
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.9606;50.82
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;5.659;182.676
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;4.0442;98.336
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;3.2192;71.754
1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2914;24.072
1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.7058;86.5
1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8974;46.122
1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.5;32.076
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.991;36.114
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;4.3046;131.114
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.7206;70.306
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.2936;50.22
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.7452;50.148
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;5.7794;181.038
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.8396;97.152
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;3.4494;70.848
1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3384;24.628
1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.6892;87.072
1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.92;46.848
1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.4988;32.476
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;2.0098;36.582
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;4.0726;131.584
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.7208;70.626
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.3668;50.756
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.9714;50.6
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.7832;181.822
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;4.0162;97.618
1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;3.4294;71.418
1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.3372;25.53
1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.7192;87.706
1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.8062;47.18
1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.495;32.896
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;2.1134;37.044
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.3608;132.062
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.817;70.888
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.313;51.544
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.9802;51.282
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;6.013;182.092
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;4.0506;98.22
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;3.216;71.602
1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.3664;25.442
1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;3.0162;94.734
1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0432;49.898
1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.6234;33.928
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7544;31.966
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.929;119.362
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.4364;62.638
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.0042;42.582
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.27;41.082
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;4.7682;153.628
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.3484;80.45
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.7492;54.88
1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.418;25.342
1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;3.1328;94.848
1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;2.0734;50.636
1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5546;33.872
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.8176;32.536
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.6916;119.45
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.429;62.67
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.0888;43.036
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.4238;41.132
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;5.0674;153.87
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.2808;80.656
1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.7528;55.122
1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.39;25.26
1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;3.023;94.792
