workload;root;LZP;ROLZX;RANK;TEXT;skip;TPAQ;BWTS;LZ;blocksize_1MB;MTFT;blocksize_1KB;entropy;SRT;X86;checksum;FPAQ;RLT;BWT;blocksize_1GB;jobs_8;jobs_1;jobs_4;TPAQX;CM;ZRLT;Range;ROLZ;ANS0;ANS1;Huffman;energy;performance
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;3407.66781567;62.972
v5.12.tar;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4641.12069202;92.658
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;498.227247326;10.348
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;252.182854038;3.8
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;46854.818575616;976.688
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1122.902418758;35.87
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;662.70944938;13.75
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1098.956996976;32.78
v5.12.tar;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;304.42006735;4.938
v5.12.tar;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;269.965687054;4.316
v5.12.tar;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5519.258771834;114.034
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;47162.107511222;1005.952
v5.12.tar;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;18581.496584614;395.908
v5.12.tar;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;50098.4824806279;1033.2
v5.12.tar;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6065.565443422;128.16
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;722.159098916;14.186
v5.12.tar;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4489.649355744;96.268
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1137.009245954;59.338
v5.12.tar;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5775.624559848;328.776
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1207.249774436;50.326
v5.12.tar;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;16434.070139396;580.238
v5.12.tar;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7475.1805165;373.074
v5.12.tar;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1105.145789906;57.108
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;424.601326692;19.69
v5.12.tar;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5068.958640026;223.14
v5.12.tar;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1199.845741082;47.208
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3286.504541856;125.336
v5.12.tar;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;12130.94883683;642.614
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;766.801202138;34.294
v5.12.tar;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1280.32047358;42.988
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;294.160011362;3.972
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;703.140836578;12.882
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1192.800072738;22.85
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1087.560772314;32.486
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44270.753522768;904.146
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;611.793811438;10.596
v5.12.tar;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;377.954549384;5.454
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;20968.538473334;408.554
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1330.292923058;22.556
v5.12.tar;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1131.92471771;31.53
v5.12.tar;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5176.550907702;89.154
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1833.564265638;56.252
v5.12.tar;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1741.480905944;28.542
v5.12.tar;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;10578.532143618;329.238
v5.12.tar;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;319.001274882;10.564
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;739.639168588;32.782
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3557.52983839;71.336
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;957.612091494;16.106
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;20299.439991352;738.542
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;20809.320334242;420.394
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;9032.006214458;432.272
v5.12.tar;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;136336.580847534;2756.156
v5.12.tar;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;57678.007452992;1140.324
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;6929.147887494;351.872
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;874.665425098;16.684
v5.12.tar;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;5226.756387174;113.43
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;3304.602258674;142.852
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1171.248238378;23.922
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;256.087516068;3.688
v5.12.tar;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;45265.120960712;984.966
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1032.992769592;19.606
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;10946.109869522;332.694
v5.12.tar;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;752.998680362;33.532
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1186.210649332;31.804
v5.12.tar;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1664.460880252;32.36
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;844.2821066;16.196
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;564.35338246;9.914
v5.12.tar;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1401.008350186;23.566
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1275.50173463;62.99
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;512.046546504;9.288
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;660.655292762;18.51
v5.12.tar;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5211.326056618;229.068
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3459.322411338;78.89
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1875.392177734;56.81
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;36834.298434718;792.242
v5.12.tar;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6183.048630772;329.506
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;3115.012328276;83.15
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;640.631397918;10.45
v5.12.tar;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5410.501597056;101.57
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;10830.783295478;335.336
v5.12.tar;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4675.482463034;99.342
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1017.096104978;17.078
v5.12.tar;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;40255.859249474;1321.16
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;617.525961576;11.522
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;43364.7287834161;1078.436
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3350.395420234;69.304
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;259.07539348;6.218
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1080.84901609;19.074
v5.12.tar;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4928.721717216;89.41
v5.12.tar;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1778.620571562;88.514
v5.12.tar;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;820.658019166;17.464
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;54701.960832888;1110.664
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1890.905404312;41.392
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;894.79880495;19.132
v5.12.tar;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5595.437435914;121.194
v5.12.tar;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5725.928566032;105.61
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2777.609592338;110.678
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1883.338879828;58.722
v5.12.tar;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;65675.651460032;2126.714
v5.12.tar;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5527.144219872;105.052
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1254.320647416;23.492
v5.12.tar;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;52535.453439496;1110.04
v5.12.tar;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;91678.74795601;2948.452
v5.12.tar;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;56055.466608348;1144.598
v5.12.tar;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;19910.964265068;389.51
v5.12.tar;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;41636.390890382;1371.748
v5.12.tar;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;46417.291614588;996.608
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;46389.115811184;949.364
v5.12.tar;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;47139.281479392;997.438
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;853.882618952;18.112
v5.12.tar;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;571.53224348;23.702
v5.12.tar;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5531.838991232;121.988
v5.12.tar;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;5539.153172426;99.326
v5.12.tar;1;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6314.65488852;116.458
v5.12.tar;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;25592.3265623;883.31
v5.12.tar;1;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5605.771847468;103.234
v5.12.tar;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1841.398997312;34.606
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1268.031755176;60.43
v5.12.tar;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2171.514530162;111.834
v5.12.tar;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;458.510227802;7.528
v5.12.tar;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;325.994384606;5.496
v5.12.tar;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;441.753367056;7.832
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;601.823282842;11.79
v5.12.tar;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5732.170509508;296.326
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;458.66593616;11.196
v5.12.tar;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4018.286850852;209.202
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1837.143143732;57.324
v5.12.tar;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;507.861645388;21.802
v5.12.tar;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5397.767045732;101.594
v5.12.tar;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1134.711487842;19.676
v5.12.tar;1;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2562.372046184;48.464
v5.12.tar;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1453.335708736;66.808
v5.12.tar;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;39130.916838704;1321.742
v5.12.tar;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4985.426887072;98.926
v5.12.tar;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;116112.513641548;2421.97
v5.12.tar;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1946.707617808;95.954
v5.12.tar;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1427.89783859;27.362
v5.12.tar;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1915.101581888;58.582
v5.12.tar;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;673.527736536;12.32
v5.12.tar;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;7301.189941798;133.612
v5.12.tar;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1631.492733256;48.744
v5.12.tar;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;690.89130072;14.388
v5.12.tar;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3714.972101696;194.608
v5.12.tar;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;69260.019811754;1389.066
v5.12.tar;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;88560.613122522;1837.308
v5.12.tar;1;1;1;0;1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;56741.199743124;1976.068
v5.12.tar;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;78650.3402987699;2627.14
v5.12.tar;1;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;28309.413488184;556.756
v5.12.tar;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;2356.777358834;119.528
v5.12.tar;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;88064.43353705;3019.842
v5.12.tar;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2612.757997302;45.266
v5.12.tar;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;43838.678331816;892.72
v5.12.tar;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3882.987001148;76.062
v5.12.tar;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;193299.10221991;4095.88
v5.12.tar;1;0;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;2952.078311336;48.304
v5.12.tar;1;1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2080.453060572;39.558
v5.12.tar;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1981.81334202;37.83
v5.12.tar;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;50308.361380438;997.298
v5.12.tar;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;3639.587791942;106.474
v5.12.tar;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;27682.37209687;557.402
v5.12.tar;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;34573.778800124;1247.758
v5.12.tar;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;2703.548949848;80.86
v5.12.tar;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;73320.488961642;2617.878
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;2889.717100932;49.78
v5.12.tar;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2368.803044898;48.62
v5.12.tar;1;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1707.871997912;33.166
v5.12.tar;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5331.614833082;243.848
v5.12.tar;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;62246.213367654;1263.036
v5.12.tar;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;3608.104321;67.814
v5.12.tar;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;78297.463436264;1681.46
