time,kernel-time,user-time,max-resident-set-size,avg-resident-set-size,avg-mem-use,config_id,partition,workload,ratio,encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting
5.9,0.16,6.53,149272.0,0.0,0.0,82,7,uiq2-8.bin,0.805367,1,1,0,0,1,0,0,1,1,0,0
64.09,0.18,64.41,251276.0,0.0,0.0,175,7,uiq2-8.bin,1.00004,1,0,0,0,0,1,0,0,1,1,0
5.9,0.16,6.53,149272.0,0.0,0.0,108,7,uiq2-8.bin,0.805291,1,0,1,0,0,0,0,1,0,0,0
6.38,0.16,6.71,168852.0,0.0,0.0,100,7,uiq2-8.bin,0.607001,1,1,0,0,1,0,0,1,0,0,0
6.16,0.17,6.48,168788.0,0.0,0.0,79,7,uiq2-8.bin,0.466554,1,1,0,0,1,0,0,1,1,1,1
6.13,0.16,6.48,168788.0,0.0,0.0,113,7,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,0,1,0
3.47,0.17,3.79,168852.0,0.0,0.0,157,7,uiq2-8.bin,1.00004,0,0,0,0,0,1,0,1,1,1,0
9.08,0.15,9.41,168788.0,0.0,0.0,20,7,uiq2-8.bin,0.570571,1,1,1,0,0,0,0,1,0,1,0
37.92,0.2,56.28,392780.0,0.0,0.0,51,7,uiq2-8.bin,1.00004,0,0,0,0,0,0,1,0,0,1,0
3.39,0.16,3.78,149248.0,0.0,0.0,102,7,uiq2-8.bin,0.805367,1,1,0,1,0,0,0,0,0,0,0
6.9,0.18,9.46,171012.0,0.0,0.0,67,7,uiq2-8.bin,0.805364,1,0,0,0,1,0,0,1,1,1,0
37.57,0.2,55.91,391016.0,0.0,0.0,59,7,uiq2-8.bin,0.466551,0,1,0,0,0,0,1,1,1,1,0
6.0,0.18,6.62,149268.0,0.0,0.0,124,7,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,0,1,1
61.46,0.16,61.81,202716.0,0.0,0.0,10,7,uiq2-8.bin,0.570568,0,0,1,0,0,0,0,0,0,1,0
6.19,0.16,6.52,168848.0,0.0,0.0,151,7,uiq2-8.bin,0.805291,0,0,0,0,0,0,1,1,1,0,0
65.51,0.18,65.82,251880.0,0.0,0.0,153,7,uiq2-8.bin,0.805293,0,0,0,0,0,0,1,0,1,1,0
6.39,0.17,6.72,168848.0,0.0,0.0,147,7,uiq2-8.bin,0.805293,0,0,0,0,1,0,0,0,1,1,0
5.91,0.17,6.48,149272.0,0.0,0.0,29,7,uiq2-8.bin,0.805293,1,0,0,1,0,0,0,0,1,0,0
6.75,0.18,9.38,172200.0,0.0,0.0,74,7,uiq2-8.bin,1.00004,1,0,1,0,0,0,0,1,1,1,0
6.41,0.16,6.75,168788.0,0.0,0.0,164,7,uiq2-8.bin,0.570568,0,0,0,0,1,0,0,1,1,1,1
63.04,0.19,63.34,250916.0,0.0,0.0,172,7,uiq2-8.bin,0.458279,0,1,0,0,1,0,0,1,1,0,0
6.12,0.15,6.45,168788.0,0.0,0.0,18,7,uiq2-8.bin,0.805367,1,1,0,0,1,0,0,1,1,1,0
3.48,0.16,3.83,168852.0,0.0,0.0,2,7,uiq2-8.bin,1.00004,0,1,0,0,1,0,0,0,0,0,0
6.4,0.15,6.75,168784.0,0.0,0.0,42,7,uiq2-8.bin,0.570378,0,0,0,1,0,0,0,0,1,0,0
3.4,0.17,3.82,149252.0,0.0,0.0,66,7,uiq2-8.bin,0.607032,0,1,0,0,1,0,0,1,1,0,1
6.45,0.17,6.78,168788.0,0.0,0.0,32,7,uiq2-8.bin,0.805293,0,1,1,0,0,0,0,0,0,0,0
6.42,0.15,6.77,168788.0,0.0,0.0,40,7,uiq2-8.bin,0.805291,0,0,1,0,0,0,0,1,0,0,0
84.03,0.17,84.37,250616.0,0.0,0.0,143,7,uiq2-8.bin,0.805293,0,0,0,1,0,0,0,1,0,1,0
65.0,0.18,65.38,251340.0,0.0,0.0,85,7,uiq2-8.bin,0.607032,1,1,1,0,0,0,0,1,0,0,0
9.42,0.16,9.73,168788.0,0.0,0.0,134,7,uiq2-8.bin,0.607001,0,1,0,0,0,0,1,1,0,0,0
7.18,0.17,9.73,170492.0,0.0,0.0,21,7,uiq2-8.bin,0.570379,1,1,0,1,0,0,0,1,1,0,0
3.36,0.18,3.67,168784.0,0.0,0.0,122,7,uiq2-8.bin,0.805367,1,0,0,1,0,0,0,0,1,1,0
6.83,0.17,9.46,161044.0,0.0,0.0,131,7,uiq2-8.bin,0.606999,0,1,0,0,0,1,0,1,0,0,0
6.01,0.17,6.62,149272.0,0.0,0.0,101,7,uiq2-8.bin,0.805293,1,0,0,0,0,1,0,1,1,0,0
3.33,0.15,3.8,149248.0,0.0,0.0,119,7,uiq2-8.bin,1.00004,1,0,0,0,0,0,1,0,0,1,0
6.2,0.15,6.53,168848.0,0.0,0.0,31,7,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,0,0,1
3.35,0.16,3.69,168784.0,0.0,0.0,48,7,uiq2-8.bin,0.805291,0,0,0,0,0,1,0,0,1,0,0
9.01,0.15,9.34,168788.0,0.0,0.0,25,7,uiq2-8.bin,0.570379,1,0,0,1,0,0,0,0,0,0,0
3.38,0.19,3.78,149252.0,0.0,0.0,109,7,uiq2-8.bin,0.805367,1,0,1,0,0,0,0,0,1,0,0
6.36,0.14,6.72,168788.0,0.0,0.0,130,7,uiq2-8.bin,1.00004,0,1,0,0,1,0,0,0,1,0,0
6.25,0.18,6.59,168784.0,0.0,0.0,111,7,uiq2-8.bin,0.805364,1,0,0,0,1,0,0,1,0,0,0
60.66,0.16,61.01,202708.0,0.0,0.0,171,7,uiq2-8.bin,0.607001,0,1,0,0,1,0,0,0,1,1,0
5.95,0.14,6.51,149272.0,0.0,0.0,81,7,uiq2-8.bin,0.805293,1,1,0,0,1,0,0,0,1,1,1
6.14,0.18,6.44,168788.0,0.0,0.0,174,7,uiq2-8.bin,0.466551,1,0,0,0,0,0,1,0,1,1,0
40.27,0.16,58.75,392220.0,0.0,0.0,90,7,uiq2-8.bin,0.607001,1,1,0,0,1,0,0,1,1,0,1
6.4,0.17,6.71,168852.0,0.0,0.0,80,7,uiq2-8.bin,1.00004,1,1,1,0,0,0,0,1,1,0,0
40.2,0.18,58.74,392796.0,0.0,0.0,13,7,uiq2-8.bin,0.570568,1,0,0,0,0,0,1,1,1,1,0
4.45,0.15,6.98,160024.0,0.0,0.0,137,7,uiq2-8.bin,1.00004,0,1,0,1,0,0,0,1,0,1,0
3.47,0.18,3.8,168852.0,0.0,0.0,158,7,uiq2-8.bin,0.805291,0,0,0,1,0,0,0,1,1,1,0
6.26,0.16,6.59,168788.0,0.0,0.0,93,7,uiq2-8.bin,1.00004,0,1,0,0,1,0,0,1,0,1,0
6.45,0.14,6.77,168788.0,0.0,0.0,3,7,uiq2-8.bin,0.805291,0,0,1,0,0,0,0,0,0,0,0
82.28,0.2,82.54,202708.0,0.0,0.0,177,7,uiq2-8.bin,0.466551,1,0,0,0,0,1,0,1,0,1,0
3.35,0.14,3.71,168788.0,0.0,0.0,136,7,uiq2-8.bin,0.466551,0,1,0,0,0,0,1,0,0,1,0
3.39,0.17,3.8,149252.0,0.0,0.0,52,7,uiq2-8.bin,0.466551,0,0,0,1,0,0,0,1,1,0,0
6.2,0.18,6.53,168852.0,0.0,0.0,144,7,uiq2-8.bin,0.458281,0,0,0,1,0,0,0,0,1,1,0
4.45,0.14,6.85,161548.0,0.0,0.0,61,7,uiq2-8.bin,1.00004,0,1,1,0,0,0,0,1,1,1,0
6.75,0.18,9.42,174284.0,0.0,0.0,161,7,uiq2-8.bin,0.805293,0,1,0,0,0,0,1,1,0,1,0
4.45,0.16,6.81,161028.0,0.0,0.0,132,7,uiq2-8.bin,0.607035,0,1,0,0,0,1,0,0,1,0,0
40.11,0.18,58.47,390896.0,0.0,0.0,127,7,uiq2-8.bin,0.466554,0,1,1,0,0,0,0,0,0,1,0
3.35,0.18,3.66,168784.0,0.0,0.0,112,7,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,1,0,0
4.19,0.15,6.71,173804.0,0.0,0.0,9,7,uiq2-8.bin,0.458279,0,0,1,0,0,0,0,0,1,0,0
5.94,0.15,6.55,149268.0,0.0,0.0,77,7,uiq2-8.bin,0.805293,1,1,0,0,0,0,1,1,1,0,0
6.36,0.16,6.69,168784.0,0.0,0.0,44,7,uiq2-8.bin,0.607032,0,0,0,0,1,0,0,1,0,0,0
6.74,0.15,9.4,174860.0,0.0,0.0,19,7,uiq2-8.bin,1.00004,1,1,1,0,0,0,0,0,1,1,0
4.38,0.16,6.72,161544.0,0.0,0.0,184,7,uiq2-8.bin,0.458279,1,0,0,0,1,0,0,1,1,0,1
41.53,0.16,59.76,391004.0,0.0,0.0,140,7,uiq2-8.bin,1.00004,0,1,0,0,1,0,0,0,0,1,1
3.47,0.18,3.78,168852.0,0.0,0.0,39,7,uiq2-8.bin,0.570378,0,1,0,0,1,0,0,0,0,0,1
9.06,0.14,9.42,168788.0,0.0,0.0,98,7,uiq2-8.bin,0.607035,1,1,0,0,0,0,1,0,1,0,0
4.39,0.15,6.79,170576.0,0.0,0.0,94,7,uiq2-8.bin,1.00004,1,1,1,0,0,0,0,0,1,0,0
3.48,0.17,3.8,168848.0,0.0,0.0,155,7,uiq2-8.bin,0.805291,0,0,0,0,1,0,0,1,1,0,1
3.46,0.19,3.76,168852.0,0.0,0.0,149,7,uiq2-8.bin,0.805293,0,0,0,0,0,1,0,1,0,1,0
6.9,0.15,9.49,171036.0,0.0,0.0,16,7,uiq2-8.bin,0.466554,1,1,1,0,0,0,0,1,1,1,0
9.44,0.15,9.78,168792.0,0.0,0.0,89,7,uiq2-8.bin,0.805367,1,1,0,0,1,0,0,1,0,1,1
3.37,0.19,3.77,149244.0,0.0,0.0,46,7,uiq2-8.bin,0.805291,0,0,0,0,1,0,0,0,0,1,0
3.38,0.18,3.77,149244.0,0.0,0.0,103,7,uiq2-8.bin,0.805364,1,1,0,0,1,0,0,0,0,0,0
3.35,0.16,3.78,149244.0,0.0,0.0,56,7,uiq2-8.bin,0.607032,0,0,0,0,1,0,0,0,1,0,1
3.4,0.21,3.76,149252.0,0.0,0.0,54,7,uiq2-8.bin,0.606999,0,0,0,0,1,0,0,1,0,0,1
38.19,0.21,56.61,392780.0,0.0,0.0,173,7,uiq2-8.bin,0.458281,1,0,0,0,0,0,1,1,1,0,0
6.16,0.15,6.49,168788.0,0.0,0.0,71,7,uiq2-8.bin,0.607035,1,0,0,0,1,0,0,0,1,1,1
3.36,0.18,3.67,168788.0,0.0,0.0,60,7,uiq2-8.bin,0.466551,0,1,0,0,1,0,0,1,1,1,0
6.44,0.16,6.77,168784.0,0.0,0.0,168,7,uiq2-8.bin,0.570568,0,1,0,1,0,0,0,0,1,1,0
3.33,0.2,3.66,168788.0,0.0,0.0,185,7,uiq2-8.bin,0.607032,1,1,0,0,1,0,0,0,0,1,0
3.38,0.17,3.69,168784.0,0.0,0.0,49,7,uiq2-8.bin,1.00004,0,0,0,0,0,1,0,0,0,1,0
37.82,0.2,56.16,392648.0,0.0,0.0,179,7,uiq2-8.bin,0.458281,1,0,1,0,0,0,0,1,1,0,0
61.49,0.14,61.83,202732.0,0.0,0.0,181,7,uiq2-8.bin,0.607035,1,0,0,0,1,0,0,1,0,1,0
4.41,0.18,6.89,161024.0,0.0,0.0,55,7,uiq2-8.bin,0.805364,0,0,0,0,1,0,0,0,1,1,1
3.46,0.15,3.8,168848.0,0.0,0.0,107,7,uiq2-8.bin,0.606999,1,1,0,0,1,0,0,0,0,0,1
6.25,0.16,6.59,168784.0,0.0,0.0,68,7,uiq2-8.bin,0.570571,1,0,0,1,0,0,0,1,1,1,0
5.94,0.17,6.54,149268.0,0.0,0.0,114,7,uiq2-8.bin,1.00004,1,0,0,0,0,1,0,1,0,0,0
6.43,0.16,6.78,168788.0,0.0,0.0,41,7,uiq2-8.bin,0.570378,0,0,0,1,0,0,0,1,0,0,0
9.07,0.16,9.4,168784.0,0.0,0.0,72,7,uiq2-8.bin,1.00004,1,0,0,0,0,0,1,1,0,1,0
3.39,0.19,3.69,168788.0,0.0,0.0,36,7,uiq2-8.bin,0.458279,0,1,0,1,0,0,0,1,0,0,0
69.12,0.2,69.46,250964.0,0.0,0.0,91,5,uiq2-8.bin,0.466554,1,1,0,0,1,0,0,0,1,0,0
7.12,0.2,7.46,168848.0,0.0,0.0,26,5,uiq2-8.bin,0.607001,1,0,0,0,0,1,0,0,0,0,0
44.25,0.24,64.39,391000.0,0.0,0.0,58,5,uiq2-8.bin,0.805291,0,0,0,0,0,0,1,1,1,1,0
84.93,0.21,85.31,202724.0,0.0,0.0,8,5,uiq2-8.bin,0.458279,0,0,0,0,0,0,1,1,0,0,0
3.92,0.17,4.31,168856.0,0.0,0.0,187,5,uiq2-8.bin,0.805293,1,1,0,0,1,0,0,0,1,0,1
3.93,0.18,4.3,168848.0,0.0,0.0,11,5,uiq2-8.bin,0.458279,0,0,0,0,1,0,0,0,0,0,1
6.71,0.2,7.06,168848.0,0.0,0.0,146,5,uiq2-8.bin,1.00004,0,0,0,0,1,0,0,1,0,1,0
7.16,0.19,7.52,168852.0,0.0,0.0,28,5,uiq2-8.bin,0.458281,1,0,0,1,0,0,0,1,0,0,0
7.15,0.2,7.52,168848.0,0.0,0.0,159,5,uiq2-8.bin,0.805291,0,0,0,0,1,0,0,1,1,1,0
6.98,0.19,7.33,168788.0,0.0,0.0,156,5,uiq2-8.bin,0.805291,0,0,0,0,1,0,0,1,0,1,1
7.54,0.19,7.93,168788.0,0.0,0.0,64,5,uiq2-8.bin,0.805364,0,1,0,0,0,1,0,0,1,1,0
57.08,0.2,57.44,200744.0,0.0,0.0,35,5,uiq2-8.bin,1.00004,0,1,0,0,0,0,1,0,0,0,0
6.87,0.17,7.58,149268.0,0.0,0.0,69,5,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,1,1,1,1
3.87,0.19,4.37,149248.0,0.0,0.0,63,5,uiq2-8.bin,0.805364,0,1,0,0,1,0,0,1,1,1,1
3.82,0.19,4.17,168848.0,0.0,0.0,5,5,uiq2-8.bin,0.606999,0,0,0,0,1,0,0,0,0,0,0
4.92,0.2,7.86,174940.0,0.0,0.0,189,5,uiq2-8.bin,0.805291,1,1,0,0,0,1,0,0,1,0,0
3.71,0.16,4.19,149248.0,0.0,0.0,104,5,uiq2-8.bin,0.805364,1,1,0,0,0,1,0,0,0,0,0
4.9,0.21,7.85,172008.0,0.0,0.0,167,5,uiq2-8.bin,0.607035,0,1,1,0,0,0,0,1,0,1,0
8.03,0.18,10.93,161028.0,0.0,0.0,86,5,uiq2-8.bin,0.458281,1,1,0,1,0,0,0,1,0,1,0
3.72,0.18,4.09,168784.0,0.0,0.0,50,5,uiq2-8.bin,1.00004,0,0,0,0,0,0,1,0,1,0,0
3.69,0.2,4.16,149244.0,0.0,0.0,125,5,uiq2-8.bin,0.805367,0,1,1,0,0,0,0,1,0,0,0
6.85,0.18,7.55,149268.0,0.0,0.0,87,5,uiq2-8.bin,0.607035,1,1,0,0,1,0,0,1,0,1,0
8.02,0.16,10.92,161556.0,0.0,0.0,166,5,uiq2-8.bin,0.570379,0,1,1,0,0,0,0,1,1,0,0
7.11,0.19,7.47,168784.0,0.0,0.0,30,5,uiq2-8.bin,0.805367,1,0,0,1,0,0,0,0,0,1,0
7.14,0.17,7.54,168852.0,0.0,0.0,148,5,uiq2-8.bin,0.805293,0,0,0,0,0,1,0,1,1,0,0
3.76,0.21,4.12,168784.0,0.0,0.0,123,5,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,1,0,1
65.02,0.16,65.36,202724.0,0.0,0.0,7,5,uiq2-8.bin,1.00004,0,0,0,0,0,0,1,0,0,0,0
7.08,0.23,7.43,168784.0,0.0,0.0,145,5,uiq2-8.bin,0.805293,0,0,0,0,1,0,0,1,1,0,0
3.91,0.21,4.28,168852.0,0.0,0.0,45,5,uiq2-8.bin,0.606999,0,0,0,0,1,0,0,0,1,0,0
7.54,0.19,10.57,168476.0,0.0,0.0,180,5,uiq2-8.bin,0.466551,1,0,1,0,0,0,0,1,0,1,0
7.08,0.18,7.45,168784.0,0.0,0.0,115,5,uiq2-8.bin,0.805367,1,0,0,0,0,1,0,0,1,0,0
6.97,0.19,7.36,168788.0,0.0,0.0,106,5,uiq2-8.bin,0.805364,1,1,0,0,0,0,1,1,0,0,0
3.78,0.2,4.14,168792.0,0.0,0.0,34,5,uiq2-8.bin,0.606999,0,1,0,0,0,1,0,0,0,0,0
3.45,0.18,3.83,168848.0,0.0,0.0,154,5,uiq2-8.bin,0.458281,0,0,1,0,0,0,0,1,1,1,0
3.78,0.2,4.14,168788.0,0.0,0.0,139,5,uiq2-8.bin,0.607001,0,1,0,0,1,0,0,0,1,0,1
10.65,0.16,11.04,168788.0,0.0,0.0,96,5,uiq2-8.bin,0.570571,1,1,0,0,0,0,1,0,0,1,0
6.78,0.18,7.44,149272.0,0.0,0.0,116,5,uiq2-8.bin,1.00004,1,0,0,0,0,1,0,0,0,1,0
7.17,0.21,7.54,168852.0,0.0,0.0,76,5,uiq2-8.bin,0.607035,1,1,0,0,0,1,0,1,0,1,0
3.91,0.2,4.27,168848.0,0.0,0.0,47,5,uiq2-8.bin,0.805364,0,0,0,0,0,1,0,1,0,0,0
6.88,0.2,7.56,149280.0,0.0,0.0,22,5,uiq2-8.bin,0.570571,1,1,0,1,0,0,0,0,1,1,0
4.88,0.21,7.66,160020.0,0.0,0.0,43,5,uiq2-8.bin,0.606999,0,0,0,1,0,0,0,0,0,1,0
5.05,0.2,7.92,171004.0,0.0,0.0,12,5,uiq2-8.bin,0.805291,0,1,0,0,0,1,0,1,1,1,0
7.88,0.17,11.01,173872.0,0.0,0.0,190,5,uiq2-8.bin,0.570568,1,1,0,0,0,1,0,0,0,1,0
7.47,0.19,7.82,168784.0,0.0,0.0,182,5,uiq2-8.bin,0.458279,1,0,0,0,1,0,0,1,1,0,0
47.73,0.23,67.92,390744.0,0.0,0.0,78,5,uiq2-8.bin,0.805367,1,1,0,0,0,1,0,1,1,0,0
6.7,0.2,7.09,168852.0,0.0,0.0,160,5,uiq2-8.bin,0.805293,0,1,0,0,0,0,1,0,1,1,0
10.4,0.18,10.75,168788.0,0.0,0.0,99,5,uiq2-8.bin,0.570379,1,1,0,1,0,0,0,1,0,0,0
7.43,0.18,7.75,168784.0,0.0,0.0,4,5,uiq2-8.bin,0.570378,0,0,0,1,0,0,0,0,0,0,0
10.68,0.19,11.06,168784.0,0.0,0.0,162,5,uiq2-8.bin,0.570571,0,1,0,0,0,0,1,1,1,0,0
6.84,0.2,7.52,149268.0,0.0,0.0,88,5,uiq2-8.bin,0.805367,1,1,0,0,0,0,1,0,1,1,0
3.82,0.16,4.19,168852.0,0.0,0.0,150,5,uiq2-8.bin,0.805291,0,0,0,0,0,1,0,0,1,1,0
7.98,0.17,11.02,161028.0,0.0,0.0,97,5,uiq2-8.bin,0.607001,1,1,0,1,0,0,0,0,1,0,0
7.15,0.2,7.5,168848.0,0.0,0.0,152,5,uiq2-8.bin,0.805293,0,0,0,0,0,0,1,1,0,1,0
7.44,0.19,7.83,168784.0,0.0,0.0,53,5,uiq2-8.bin,0.805364,0,0,1,0,0,0,0,1,0,1,0
5.11,0.19,7.97,170652.0,0.0,0.0,163,5,uiq2-8.bin,0.570379,0,1,0,0,1,0,0,0,1,1,1
3.81,0.22,4.16,168784.0,0.0,0.0,6,5,uiq2-8.bin,0.805291,0,0,0,0,0,1,0,0,0,0,0
10.68,0.18,11.07,168788.0,0.0,0.0,191,5,uiq2-8.bin,0.570571,1,1,0,0,1,0,0,0,0,1,1
8.24,0.2,11.15,161552.0,0.0,0.0,70,5,uiq2-8.bin,0.805367,1,0,0,0,0,1,0,1,1,1,0
6.79,0.23,7.42,149268.0,0.0,0.0,141,5,uiq2-8.bin,0.466554,0,0,1,0,0,0,0,1,1,0,0
10.12,0.19,10.5,168784.0,0.0,0.0,170,5,uiq2-8.bin,0.466554,0,1,0,0,1,0,0,1,0,1,1
7.81,0.19,10.81,174708.0,0.0,0.0,95,5,uiq2-8.bin,0.570568,0,1,0,0,0,1,0,1,1,0,0
80.71,0.19,81.06,200748.0,0.0,0.0,183,5,uiq2-8.bin,0.606999,1,0,0,0,1,0,0,1,0,1,1
10.21,0.16,10.62,168784.0,0.0,0.0,24,5,uiq2-8.bin,0.570379,1,0,1,0,0,0,0,0,0,0,0
3.69,0.18,4.04,168788.0,0.0,0.0,92,5,uiq2-8.bin,0.458281,1,1,1,0,0,0,0,0,0,1,0
10.46,0.18,10.82,168788.0,0.0,0.0,23,5,uiq2-8.bin,0.805367,1,1,1,0,0,0,0,0,0,0,0
73.02,0.19,73.37,251912.0,0.0,0.0,27,5,uiq2-8.bin,0.805293,1,0,0,0,0,0,1,0,0,0,0
3.71,0.2,4.16,149248.0,0.0,0.0,117,5,uiq2-8.bin,0.805367,1,0,0,0,0,0,1,1,0,0,0
48.28,0.23,68.41,390724.0,0.0,0.0,169,5,uiq2-8.bin,0.570378,0,1,0,1,0,0,0,1,1,0,0
4.91,0.19,7.85,172428.0,0.0,0.0,37,5,uiq2-8.bin,1.00004,0,1,0,1,0,0,0,0,1,0,0
41.12,0.24,61.19,390884.0,0.0,0.0,176,5,uiq2-8.bin,0.458281,1,0,1,0,0,0,0,0,1,1,0
6.38,0.17,7.09,149264.0,0.0,0.0,121,5,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,1,0,0,1
5.06,0.2,7.91,161028.0,0.0,0.0,84,5,uiq2-8.bin,1.00004,1,1,0,0,0,0,1,1,0,1,0
3.77,0.2,4.22,149256.0,0.0,0.0,110,5,uiq2-8.bin,0.805364,1,0,1,0,0,0,0,0,0,1,0
44.81,0.22,64.86,392764.0,0.0,0.0,128,5,uiq2-8.bin,0.466554,0,1,0,1,0,0,0,0,0,1,0
6.99,0.19,7.33,168788.0,0.0,0.0,83,5,uiq2-8.bin,0.805367,1,1,0,0,0,1,0,0,1,1,0
6.89,0.19,7.54,149272.0,0.0,0.0,17,5,uiq2-8.bin,0.570571,1,1,0,1,0,0,0,1,1,1,0
7.05,0.19,7.35,168788.0,0.0,0.0,129,5,uiq2-8.bin,0.466551,0,1,0,0,1,0,0,1,0,0,0
44.11,0.2,64.18,391008.0,0.0,0.0,15,5,uiq2-8.bin,0.607035,1,1,0,0,0,0,1,1,1,1,0
10.73,0.18,11.09,168784.0,0.0,0.0,165,5,uiq2-8.bin,0.570378,0,1,1,0,0,0,0,0,1,1,0
5.05,0.17,7.75,161012.0,0.0,0.0,65,5,uiq2-8.bin,0.570378,0,1,0,0,0,1,0,1,0,1,0
7.53,0.2,7.89,168788.0,0.0,0.0,38,5,uiq2-8.bin,0.570568,0,1,0,0,1,0,0,0,0,1,0
49.1,0.24,69.22,390860.0,0.0,0.0,126,5,uiq2-8.bin,0.805364,0,1,1,0,0,0,0,0,1,0,0
7.85,0.16,10.81,161032.0,0.0,0.0,75,5,uiq2-8.bin,0.570571,1,1,0,0,1,0,0,0,1,1,0
7.24,0.17,7.58,168788.0,0.0,0.0,33,5,uiq2-8.bin,0.570378,0,1,0,1,0,0,0,0,0,0,0
3.45,0.18,3.82,168852.0,0.0,0.0,188,5,uiq2-8.bin,0.805291,1,1,0,0,0,1,0,1,0,0,0
80.18,0.2,80.57,251388.0,0.0,0.0,178,5,uiq2-8.bin,0.458279,1,0,0,0,1,0,0,0,1,1,0
3.8,0.19,4.27,149248.0,0.0,0.0,105,5,uiq2-8.bin,0.805364,1,1,0,0,0,0,1,0,0,0,0
7.08,0.2,7.44,168784.0,0.0,0.0,73,5,uiq2-8.bin,0.570379,1,0,0,1,0,0,0,1,1,0,0
3.82,0.18,4.19,168848.0,0.0,0.0,57,5,uiq2-8.bin,0.805364,0,0,0,0,1,0,0,0,0,1,1
3.84,0.2,4.31,149252.0,0.0,0.0,62,5,uiq2-8.bin,0.607032,0,1,0,1,0,0,0,1,1,1,0
7.03,0.18,7.4,168848.0,0.0,0.0,142,5,uiq2-8.bin,0.805367,0,0,1,0,0,0,0,0,1,1,0
3.83,0.21,4.17,168788.0,0.0,0.0,118,5,uiq2-8.bin,0.805364,1,0,0,0,0,0,1,0,1,0,0
3.73,0.21,4.06,168788.0,0.0,0.0,120,5,uiq2-8.bin,0.805364,1,0,0,1,0,0,0,1,0,1,0
8.31,0.21,11.2,161560.0,0.0,0.0,14,5,uiq2-8.bin,0.466554,1,1,0,0,0,1,0,1,1,1,0
41.01,0.23,61.16,392800.0,0.0,0.0,135,5,uiq2-8.bin,0.607001,0,1,0,0,0,0,1,0,1,0,0
10.38,0.19,10.72,168784.0,0.0,0.0,133,5,uiq2-8.bin,0.607032,0,1,0,0,0,1,0,0,0,1,0
10.67,0.18,11.01,168784.0,0.0,0.0,138,5,uiq2-8.bin,0.607032,0,1,0,0,1,0,0,1,0,0,1
7.11,0.16,7.5,168852.0,0.0,0.0,186,5,uiq2-8.bin,1.00004,1,1,0,1,0,0,0,0,0,1,0
6.8,0.19,7.53,149272.0,0.0,0.0,82,5,uiq2-8.bin,0.805367,1,1,0,0,1,0,0,1,1,0,0
87.2,0.2,87.57,251504.0,0.0,0.0,175,5,uiq2-8.bin,1.00004,1,0,0,0,0,1,0,0,1,1,0
6.81,0.22,7.49,149272.0,0.0,0.0,108,5,uiq2-8.bin,0.805291,1,0,1,0,0,0,0,1,0,0,0
7.11,0.19,7.48,168852.0,0.0,0.0,100,5,uiq2-8.bin,0.607001,1,1,0,0,1,0,0,1,0,0,0
7.09,0.2,7.45,168788.0,0.0,0.0,79,5,uiq2-8.bin,0.466554,1,1,0,0,1,0,0,1,1,1,1
7.1,0.18,7.48,168788.0,0.0,0.0,113,5,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,0,1,0
3.81,0.18,4.15,168852.0,0.0,0.0,157,5,uiq2-8.bin,1.00004,0,0,0,0,0,1,0,1,1,1,0
10.68,0.16,11.07,168788.0,0.0,0.0,20,5,uiq2-8.bin,0.570571,1,1,1,0,0,0,0,1,0,1,0
44.79,0.22,64.75,390876.0,0.0,0.0,51,5,uiq2-8.bin,1.00004,0,0,0,0,0,0,1,0,0,1,0
3.83,0.22,4.29,149248.0,0.0,0.0,102,5,uiq2-8.bin,0.805367,1,1,0,1,0,0,0,0,0,0,0
8.0,0.19,10.91,170488.0,0.0,0.0,67,5,uiq2-8.bin,0.805364,1,0,0,0,1,0,0,1,1,1,0
41.04,0.24,61.17,392420.0,0.0,0.0,59,5,uiq2-8.bin,0.466551,0,1,0,0,0,0,1,1,1,1,0
6.83,0.18,7.54,149268.0,0.0,0.0,124,5,uiq2-8.bin,1.00004,1,0,0,0,1,0,0,0,0,1,1
65.78,0.2,66.13,202700.0,0.0,0.0,10,5,uiq2-8.bin,0.570568,0,0,1,0,0,0,0,0,0,1,0
7.15,0.16,7.51,168848.0,0.0,0.0,151,5,uiq2-8.bin,0.805291,0,0,0,0,0,0,1,1,1,0,0
84.07,0.18,84.45,252032.0,0.0,0.0,153,5,uiq2-8.bin,0.805293,0,0,0,0,0,0,1,0,1,1,0
7.03,0.17,7.41,168848.0,0.0,0.0,147,5,uiq2-8.bin,0.805293,0,0,0,0,1,0,0,0,1,1,0
6.46,0.22,7.16,149268.0,0.0,0.0,29,5,uiq2-8.bin,0.805293,1,0,0,1,0,0,0,0,1,0,0
7.89,0.19,11.01,173884.0,0.0,0.0,74,5,uiq2-8.bin,1.00004,1,0,1,0,0,0,0,1,1,1,0
7.33,0.17,7.71,168788.0,0.0,0.0,164,5,uiq2-8.bin,0.570568,0,0,0,0,1,0,0,1,1,1,1
