root,asm,wpp,rdoLevel,rdoBasic,rdoSplits,rdoChroma,rdoPrediction,rect,amp,bitdepth,8bit,10bit,me,meDia,meHex,meUmh,meStar,frameThreads,frameThreads_1,frameThreads_2,frameThreads_4,frameThreads_8,ref,ref_1,ref_3,ref_6,workload,median-time,mean-time,std-time,mean-compression-ratio,std-compression-ratio,id
1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,10.94,10.94,0.025495,0.00309,0.0,147
1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,3.94,3.946,0.013416,0.003525,0.0,153
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,2.29,2.302,0.021679,0.003641,0.0,46
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,3.6,3.606,0.013416,0.003524,0.0,52
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,16.41,16.41,0.025495,0.003358,0.0,184
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,11.17,11.178,0.027749,0.003265,0.0,190
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,10.12,10.114,0.037148,0.003275,0.0,345
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,22.31,22.304,0.032863,0.003311,0.0,351
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,16.28,16.286,0.015166,0.003306,0.0,350
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,31.56,31.566,0.023022,0.003282,0.0,344
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,17.15,17.148,0.013038,0.003265,0.0,191
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,26.24,26.248,0.021679,0.003309,0.0,185
1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,3.21,3.208,0.008367,0.005655,0.0,1
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,4.34,4.328,0.030332,0.003533,0.0,53
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,waterfall_cif.y4m,3.09,3.116,0.061074,0.00357,0.0,47
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,4.01,3.992,0.038987,0.003525,0.0,152
1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,7.8,7.806,0.032863,0.003191,0.0,146
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,13.6,13.588,0.063797,0.003363,0.0,90
1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,9.86,9.824,0.064265,0.003411,0.0,84
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,48.76,48.738,0.059749,0.003288,0.0,224
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,10.73,10.738,0.025884,0.003108,0.0,230
1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,12.98,12.982,0.031145,0.003095,0.0,218
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,13.1,13.106,0.008944,0.003016,0.0,226
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,waterfall_cif.y4m,6.62,6.624,0.040988,0.003125,0.0,232
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,29.19,29.158,0.087006,0.003339,0.0,92
1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,3.84,3.822,0.030332,0.003215,0.0,178
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,14.44,14.488,0.092574,0.003363,0.0,86
1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,3.55,3.554,0.029665,0.003555,0.0,150
1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,10.95,10.962,0.021679,0.00309,0.0,144
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,1.64,1.642,0.026833,0.003594,0.0,51
1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,2.14,2.152,0.026833,0.005746,0.0,3
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,2.33,2.328,0.010954,0.003594,0.0,45
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,waterfall_cif.y4m,21.81,21.8,0.045277,0.003272,0.0,193
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,10.24,10.228,0.026833,0.003275,0.0,187
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,12.2,12.208,0.021679,0.003363,0.0,79
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,10.06,10.05,0.035355,0.003291,0.0,352
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,16.37,16.372,0.043243,0.003306,0.0,346
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,20.67,20.67,0.031623,0.003309,0.0,347
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,20.64,20.64,0.012247,0.003306,0.0,353
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,15.21,15.222,0.017889,0.003275,0.0,186
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,12.24,12.226,0.034351,0.003363,0.0,78
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,24.53,24.536,0.013416,0.003271,0.0,192
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,3.59,3.59,0.01,0.003587,0.0,44
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,1.58,1.592,0.025884,0.003641,0.0,50
1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,3.21,3.21,0.007071,0.005655,0.0,2
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,7.73,7.73,0.043012,0.003191,0.0,145
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,5.49,5.498,0.016432,0.003493,0.0,151
1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,3.25,3.272,0.030332,0.003545,0.0,179
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,14.53,14.568,0.133866,0.003363,0.0,87
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,13.97,13.942,0.123572,0.003397,0.0,93
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,waterfall_cif.y4m,8.97,8.972,0.022804,0.003106,0.0,233
1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,13.36,13.364,0.011402,0.003088,0.0,227
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,22.31,22.32,0.03,0.00348,0.0,240
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,22.3,22.324,0.061887,0.00348,0.0,254
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,27.58,27.574,0.033615,0.00348,0.0,268
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,20.86,20.87,0.028284,0.00336,0.0,283
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,21.87,21.864,0.013416,0.003358,0.0,297
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,3.3,3.31,0.018708,0.00565,0.0,136
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,10.61,10.606,0.032094,0.003342,0.0,122
1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,7.2,7.168,0.084971,0.003374,0.0,37
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,15.1,15.1,0.025495,0.003337,0.0,23
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,16.45,16.452,0.036332,0.003306,0.0,334
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,21.66,21.662,0.013038,0.0035,0.0,320
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,9.44,9.454,0.036469,0.003532,0.0,308
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,12.32,12.328,0.022804,0.003518,0.0,309
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,waterfall_cif.y4m,12.4,12.396,0.015166,0.003488,0.0,321
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,44.43,44.43,0.037417,0.003288,0.0,335
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,14.77,14.768,0.028636,0.003337,0.0,22
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,15.23,15.222,0.020494,0.003275,0.0,36
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,10.05,10.064,0.040988,0.003291,0.0,123
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,3.13,3.126,0.023022,0.00565,0.0,137
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,16.54,16.52,0.05244,0.003358,0.0,296
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,8.83,8.838,0.0249,0.003318,0.0,282
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,20.93,20.956,0.051769,0.00336,0.0,269
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,20.98,20.954,0.073007,0.00336,0.0,255
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,14.5,14.516,0.027019,0.0035,0.0,241
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,28.19,28.188,0.013038,0.00336,0.0,257
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,21.64,21.646,0.019494,0.0035,0.0,243
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,18.79,18.784,0.02881,0.003358,0.0,294
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,5.85,5.848,0.035637,0.003514,0.0,280
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,9.95,9.956,0.088769,0.00336,0.0,121
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,3.64,3.638,0.019235,0.00565,0.0,135
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,20.73,20.73,0.027386,0.003309,0.0,109
1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,11.24,11.232,0.177257,0.003384,0.0,20
1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,9.99,9.996,0.019494,0.003518,0.0,34
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,10.32,10.33,0.018708,0.003488,0.0,323
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,25.06,25.064,0.0251,0.003271,0.0,337
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,57.87,57.864,0.029665,0.003306,0.0,336
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,10.22,10.226,0.013416,0.003488,0.0,322
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,12.7,12.698,0.013038,0.003327,0.0,35
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,waterfall_cif.y4m,17.2,17.21,0.025495,0.003337,0.0,21
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,20.51,20.504,0.057271,0.003309,0.0,108
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,3.11,3.116,0.015166,0.00565,0.0,134
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,19.42,19.424,0.027019,0.00327,0.0,120
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,7.14,7.152,0.017889,0.003507,0.0,281
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,16.43,16.418,0.036332,0.003358,0.0,295
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,20.87,20.886,0.026077,0.00336,0.0,242
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,26.17,26.178,0.034205,0.00329,0.0,256
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,11.68,11.65,0.061237,0.003527,0.0,252
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,5.69,5.688,0.023875,0.003521,0.0,246
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,38.77,38.794,0.042778,0.003345,0.0,291
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,waterfall_cif.y4m,16.97,16.982,0.037014,0.003337,0.0,285
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,24.86,24.858,0.010954,0.003269,0.0,118
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,19.31,19.316,0.054129,0.003331,0.0,124
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,3.1,3.1,0.012247,0.00565,0.0,130
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,8.4,8.382,0.050695,0.003318,0.0,25
1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,1.88,1.886,0.015166,0.005918,0.0,31
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,20.25,20.248,0.017889,0.003337,0.0,19
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,15.34,15.34,0.02,0.003488,0.0,326
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,14.64,14.658,0.026833,0.003272,0.0,332
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,9.72,9.718,0.017889,0.003275,0.0,333
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,26.1,26.086,0.029665,0.00329,0.0,327
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,20.26,20.256,0.011402,0.003337,0.0,18
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,1.96,1.962,0.0249,0.003608,0.0,30
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,14.86,14.862,0.050695,0.003337,0.0,24
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,3.36,3.35,0.023452,0.005689,0.0,131
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,44.44,44.44,0.012247,0.003288,0.0,125
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,waterfall_cif.y4m,21.74,21.74,0.03937,0.00327,0.0,119
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,20.25,20.258,0.016432,0.003337,0.0,284
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,waterfall_cif.y4m,27.3,27.294,0.039749,0.003337,0.0,290
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,8.42,8.402,0.047117,0.003318,0.0,247
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,12.25,12.264,0.050299,0.003518,0.0,253
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,11.54,11.542,0.023875,0.003527,0.0,279
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,6.1,6.098,0.017889,0.003521,0.0,245
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,14.6,14.602,0.031145,0.0035,0.0,251
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,waterfall_cif.y4m,15.01,15.018,0.010954,0.003337,0.0,286
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,21.86,21.864,0.011402,0.003358,0.0,292
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,3.95,3.94,0.017321,0.005647,0.0,133
1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,5.74,5.76,0.027386,0.005635,0.0,127
1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,2.93,2.932,0.004472,0.003531,0.0,32
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,8.98,8.986,0.063482,0.003384,0.0,26
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,10.97,10.974,0.011402,0.003521,0.0,319
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,10.2,10.19,0.041231,0.003291,0.0,331
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,6.08,6.07,0.025495,0.003521,0.0,325
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,waterfall_cif.y4m,9.01,9.016,0.024083,0.003521,0.0,324
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,waterfall_cif.y4m,10.64,10.64,0.007071,0.003291,0.0,330
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,35.05,35.06,0.03,0.003488,0.0,318
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,20.99,21.014,0.041593,0.00336,0.0,27
1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,waterfall_cif.y4m,3.45,3.452,0.004472,0.003556,0.0,33
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,5.56,5.548,0.021679,0.005635,0.0,126
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,5.75,5.754,0.011402,0.005635,0.0,132
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,waterfall_cif.y4m,16.88,16.876,0.026077,0.003527,0.0,293
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,23.68,23.68,0.036742,0.003337,0.0,287
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,14.33,14.318,0.027749,0.0035,0.0,250
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,waterfall_cif.y4m,17.49,17.488,0.035637,0.0035,0.0,244
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,waterfall_cif.y4m,34.47,34.456,0.027928,0.003345,0.0,278
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,8.39,8.392,0.041473,0.003318,0.0,261
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,19.51,19.502,0.031937,0.00327,0.0,275
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,15.12,15.11,0.03,0.003337,0.0,249
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,waterfall_cif.y4m,11.72,11.728,0.058907,0.003355,0.0,117
1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,waterfall_cif.y4m,3.14,3.142,0.013038,0.00565,0.0,103
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,waterfall_cif.y4m,10.01,10.02,0.054314,0.003404,0.0,16
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,waterfall_cif.y4m,6.54,6.54,0.036742,0.003507,0.0,315
