OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config,workload,throughput
True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,1560,tpcc-2,679.279223433641
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,tpcc-8,590.431612195662
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,smallbank-1,19542.7790762485
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,ycsb-600,22647.0223838755
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,ycsb-2400,13815.8984721489
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,tpcc-2,706.609770744146
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,voter-16,29296.3499843753
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,smallbank-10,12712.6888330356
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561,voter-2,28042.9332585522
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,smallbank-10,12742.8229404629
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,voter-2,29286.1999326417
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,tpcc-2,733.574956518642
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,voter-16,31266.4999270448
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,ycsb-600,23466.8224532447
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,ycsb-2400,15806.4238135641
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,tpcc-8,625.58887786387
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562,smallbank-1,18566.6051365831
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,voter-16,25420.4171295118
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,tpcc-2,639.527145098137
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,voter-2,25327.6832898541
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,smallbank-10,11682.0338635786
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,tpcc-8,551.814417783795
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,smallbank-1,16462.9548449606
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,ycsb-600,19474.7851519987
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563,ycsb-2400,12021.0799238385
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,voter-2,45306.2498822038
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,smallbank-10,16982.143625039
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,voter-16,45722.4666308507
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,tpcc-2,819.24605176654
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,ycsb-2400,12746.9808822797
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,ycsb-600,17191.8780746258
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,smallbank-1,23456.980609233
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564,tpcc-8,877.793579144787
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,tpcc-2,706.733209855263
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,voter-16,29278.7898421554
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,smallbank-10,12485.5646483636
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,voter-2,29171.1166092968
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,smallbank-1,18336.069400074
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,tpcc-8,585.694989232943
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,ycsb-2400,14824.2987709749
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565,ycsb-600,22593.554394998
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,ycsb-2400,19851.822862889
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,ycsb-600,27982.5124693139
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,smallbank-1,26090.1827876766
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,tpcc-8,505.014414226627
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,smallbank-10,17417.3485413555
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,voter-2,47668.4999316752
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,tpcc-2,885.412210357498
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566,voter-16,47520.9499192144
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,smallbank-1,20012.0606230244
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,tpcc-8,598.249891995953
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,ycsb-2400,13959.9649265188
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,ycsb-600,22021.9289707411
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,voter-16,30549.0665999679
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,tpcc-2,738.503753645441
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,voter-2,28880.149941277
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567,smallbank-10,12797.3357382789
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,tpcc-2,689.645540820898
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,voter-16,26355.2832973144
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,smallbank-10,12396.9720093831
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,voter-2,26555.3832536672
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,tpcc-8,548.408533320251
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,smallbank-1,20286.2767169019
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,ycsb-600,20086.5801974717
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568,ycsb-2400,14647.5118649587
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,tpcc-8,979.575487980384
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,smallbank-1,26284.3063081488
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,ycsb-600,27505.4581330983
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,ycsb-2400,18121.6062303526
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,voter-16,47713.9499188863
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,tpcc-2,929.941994532344
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,voter-2,46722.516350511
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570,smallbank-10,17685.2432747108
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,ycsb-600,22040.4519282917
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,ycsb-2400,13782.8484896164
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,tpcc-8,609.549486383444
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,smallbank-1,18447.8312989933
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,smallbank-10,12322.8343238114
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,voter-2,28897.3999869962
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,tpcc-2,704.296630551013
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571,voter-16,28949.8666502617
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,tpcc-2,656.906443012725
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,voter-16,25409.949973743
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,smallbank-10,11775.0816143677
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,voter-2,25536.3666509192
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,tpcc-8,552.079089087316
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,smallbank-1,20231.3255853345
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,ycsb-600,18533.0276609913
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572,ycsb-2400,13162.4350555433
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,voter-2,28780.7833179836
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,smallbank-10,12453.5803418489
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,voter-16,29177.6499110082
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,tpcc-2,713.614596637232
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,ycsb-600,21741.4829311569
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,ycsb-2400,14259.2543801047
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,tpcc-8,607.793822069566
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573,smallbank-1,19156.8230917054
True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,1574,voter-16,25368.7832961258
True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,1574,tpcc-2,662.580633968788
True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,1574,voter-2,25238.849985698
