root;fsync;synchronousCommit;fullPageWrites;trackActivities;trackCounts;sharedBuffers;tempBuffers;workMem;revision;performance;energy
1;0;0;1;0;1;256;2;256;9.6.0;47305.000000;1537.600000
1;0;0;1;0;1;64;8;256;9.6.0;47093.400000;1540.800000
1;0;0;1;0;1;128;8;256;9.6.0;47347.800000;1568.200000
1;0;0;1;0;1;256;8;256;9.6.0;47359.800000;1560.200000
1;0;0;1;0;1;64;32;256;9.6.0;47391.000000;1543.400000
1;0;0;1;0;1;128;32;256;9.6.0;47303.800000;1532.000000
1;0;0;1;0;1;256;32;256;9.6.0;47182.600000;1567.200000
1;0;0;1;0;1;64;2;1024;9.6.0;47298.200000;1541.600000
1;0;0;1;0;1;128;2;1024;9.6.0;47280.800000;1534.800000
1;0;0;1;0;1;256;2;1024;9.6.0;47202.200000;1522.400000
1;0;0;1;0;1;64;8;1024;9.6.0;47305.200000;1553.200000
1;0;0;1;0;1;128;8;1024;9.6.0;47333.600000;1547.400000
1;0;0;1;0;1;256;8;1024;9.6.0;47295.600000;1558.400000
1;0;0;1;0;1;64;32;1024;9.6.0;47168.000000;1544.600000
1;0;0;1;0;1;128;32;1024;9.6.0;47349.600000;1560.600000
1;0;0;1;0;1;256;32;1024;9.6.0;47336.800000;1548.800000
1;0;0;1;0;1;64;2;4096;9.6.0;47294.000000;1543.000000
1;0;0;1;0;1;128;2;4096;9.6.0;47556.000000;1523.400000
1;0;0;1;0;1;256;2;4096;9.6.0;47135.600000;1557.600000
1;0;0;1;0;1;64;8;4096;9.6.0;47422.600000;1541.800000
1;0;0;1;0;1;128;8;4096;9.6.0;47304.000000;1539.200000
1;0;0;1;0;1;256;8;4096;9.6.0;47203.400000;1520.000000
1;0;0;1;0;1;64;32;4096;9.6.0;47319.800000;1574.200000
1;0;0;1;0;1;128;32;4096;9.6.0;47205.600000;1527.200000
1;0;0;1;0;1;256;32;4096;9.6.0;47388.800000;1574.000000
1;0;0;1;1;0;64;2;256;9.6.0;47465.800000;1541.400000
1;0;0;1;1;0;128;2;256;9.6.0;47605.200000;1568.200000
1;0;0;1;1;0;256;2;256;9.6.0;47674.400000;1558.200000
1;0;0;1;1;0;64;8;256;9.6.0;47723.600000;1567.200000
1;0;0;1;1;0;128;8;256;9.6.0;47432.600000;1548.400000
1;0;0;1;1;0;256;8;256;9.6.0;47293.400000;1562.000000
1;0;0;1;1;0;64;32;256;9.6.0;47808.200000;1556.200000
1;0;0;1;1;0;128;32;256;9.6.0;47741.200000;1561.600000
1;0;0;1;1;0;256;32;256;9.6.0;47325.600000;1563.200000
1;0;0;1;1;0;64;2;1024;9.6.0;47623.600000;1562.000000
1;0;0;1;1;0;128;2;1024;9.6.0;47551.200000;1569.600000
1;0;0;1;1;0;256;2;1024;9.6.0;48135.400000;1593.800000
1;0;0;1;1;0;64;8;1024;9.6.0;47804.800000;1584.200000
1;0;0;1;1;0;128;8;1024;9.6.0;47812.800000;1564.400000
1;0;0;1;1;0;256;8;1024;9.6.0;47803.200000;1611.600000
1;0;0;1;1;0;64;32;1024;9.6.0;47723.800000;1587.200000
1;0;0;1;1;0;128;32;1024;9.6.0;47656.400000;1571.800000
1;0;0;1;1;0;256;32;1024;9.6.0;47450.800000;1556.400000
1;0;0;1;1;0;64;2;4096;9.6.0;47677.800000;1596.600000
1;0;0;1;1;0;128;2;4096;9.6.0;47720.800000;1559.200000
1;0;0;1;1;0;256;2;4096;9.6.0;47802.200000;1586.000000
1;0;0;1;1;0;64;8;4096;9.6.0;47828.600000;1575.600000
1;0;0;1;1;0;128;8;4096;9.6.0;47500.400000;1567.400000
1;0;0;1;1;0;256;8;4096;9.6.0;47638.800000;1561.600000
1;0;0;1;1;0;64;32;4096;9.6.0;47548.200000;1574.800000
1;0;0;1;1;0;128;32;4096;9.6.0;47550.200000;1578.800000
1;0;0;1;1;0;256;32;4096;9.6.0;47396.600000;1567.400000
1;0;0;1;1;1;64;2;256;9.6.0;47685.400000;1565.800000
1;0;0;1;1;1;128;2;256;9.6.0;47730.400000;1567.600000
1;0;0;1;1;1;256;2;256;9.6.0;47903.000000;1587.200000
1;0;0;1;1;1;64;8;256;9.6.0;47641.600000;1577.200000
1;0;0;1;1;1;128;8;256;9.6.0;47796.600000;1563.400000
1;0;0;1;1;1;256;8;256;9.6.0;47133.400000;1531.000000
1;0;0;1;1;1;64;32;256;9.6.0;47742.000000;1568.800000
1;0;0;1;1;1;128;32;256;9.6.0;47834.600000;1564.400000
1;0;0;1;1;1;256;32;256;9.6.0;47559.600000;1544.600000
1;0;0;1;1;1;64;2;1024;9.6.0;47826.000000;1530.800000
1;0;0;1;1;1;128;2;1024;9.6.0;47650.600000;1563.400000
1;0;0;1;1;1;256;2;1024;9.6.0;47684.600000;1582.000000
1;0;0;1;1;1;64;8;1024;9.6.0;47840.400000;1610.400000
1;0;0;1;1;1;128;8;1024;9.6.0;47826.600000;1606.800000
1;0;0;1;1;1;256;8;1024;9.6.0;47769.600000;1588.200000
1;0;0;1;1;1;64;32;1024;9.6.0;47719.600000;1587.000000
1;0;0;1;1;1;128;32;1024;9.6.0;47885.000000;1604.800000
1;0;0;1;1;1;256;32;1024;9.6.0;47725.400000;1591.600000
1;0;0;1;1;1;64;2;4096;9.6.0;47723.200000;1595.800000
1;0;0;1;1;1;128;2;4096;9.6.0;47648.600000;1595.600000
1;0;0;1;1;1;256;2;4096;9.6.0;47855.400000;1587.600000
1;0;0;1;1;1;64;8;4096;9.6.0;48247.800000;1578.600000
1;0;0;1;1;1;128;8;4096;9.6.0;47632.200000;1584.800000
1;0;0;1;1;1;256;8;4096;9.6.0;48133.400000;1603.000000
1;0;0;1;1;1;64;32;4096;9.6.0;47827.800000;1594.800000
1;0;0;1;1;1;128;32;4096;9.6.0;47712.200000;1587.600000
1;0;0;1;1;1;256;32;4096;9.6.0;47999.000000;1583.800000
1;0;1;0;0;0;64;2;256;9.6.0;47460.600000;1584.200000
1;0;1;0;0;0;128;2;256;9.6.0;47534.400000;1583.200000
1;0;1;0;0;0;256;2;256;9.6.0;47400.200000;1555.600000
1;0;1;0;0;0;64;8;256;9.6.0;47457.600000;1565.000000
1;0;1;0;0;0;128;8;256;9.6.0;47215.000000;1536.600000
1;0;1;0;0;0;256;8;256;9.6.0;47575.400000;1574.400000
1;0;1;0;0;0;64;32;256;9.6.0;47226.000000;1547.200000
1;0;1;0;0;0;128;32;256;9.6.0;47169.600000;1518.600000
1;0;1;0;0;0;256;32;256;9.6.0;47228.200000;1542.600000
1;0;1;0;0;0;64;2;1024;9.6.0;47136.200000;1558.800000
1;0;1;0;0;0;128;2;1024;9.6.0;48029.600000;1606.000000
1;0;1;0;0;0;256;2;1024;9.6.0;47454.200000;1550.800000
1;0;1;0;0;0;64;8;1024;9.6.0;47549.400000;1539.600000
1;0;1;0;0;0;128;8;1024;9.6.0;47436.800000;1545.800000
1;0;1;0;0;0;256;8;1024;9.6.0;47181.800000;1565.400000
1;0;1;0;0;0;64;32;1024;9.6.0;46943.200000;1515.600000
1;0;1;0;0;0;128;32;1024;9.6.0;47183.200000;1530.600000
1;0;1;0;0;0;256;32;1024;9.6.0;47002.000000;1530.800000
1;0;1;0;0;0;64;2;4096;9.6.0;47148.600000;1547.400000
1;0;1;0;0;0;128;2;4096;9.6.0;47116.200000;1529.000000
1;0;1;0;0;0;256;2;4096;9.6.0;47071.600000;1536.600000
1;0;1;0;0;0;64;8;4096;9.6.0;47290.200000;1548.800000
1;0;1;0;0;0;128;8;4096;9.6.0;47294.000000;1563.600000
1;0;1;0;0;0;256;8;4096;9.6.0;46984.600000;1544.800000
1;0;1;0;0;0;64;32;4096;9.6.0;47164.600000;1537.400000
1;0;1;0;0;0;128;32;4096;9.6.0;47090.400000;1539.400000
1;0;1;0;0;0;256;32;4096;9.6.0;47224.800000;1544.200000
1;0;1;0;0;1;64;2;256;9.6.0;47190.200000;1548.200000
1;0;1;0;0;1;128;2;256;9.6.0;47270.400000;1528.400000
1;0;1;0;0;1;256;2;256;9.6.0;47357.800000;1525.400000
1;0;1;0;0;1;64;8;256;9.6.0;47183.400000;1552.400000
1;0;1;0;0;1;128;8;256;9.6.0;47093.600000;1531.400000
1;0;1;0;0;1;256;8;256;9.6.0;47240.400000;1537.600000
1;0;1;0;0;1;64;32;256;9.6.0;47246.400000;1533.000000
1;0;1;0;0;1;128;32;256;9.6.0;47294.200000;1535.000000
1;0;1;0;0;1;256;32;256;9.6.0;47069.800000;1528.000000
1;0;1;0;0;1;64;2;1024;9.6.0;47109.400000;1545.000000
1;0;1;0;0;1;128;2;1024;9.6.0;47319.000000;1538.000000
1;0;1;0;0;1;256;2;1024;9.6.0;47204.200000;1550.000000
1;0;1;0;0;1;64;8;1024;9.6.0;47265.400000;1548.400000
1;0;1;0;0;1;128;8;1024;9.6.0;47172.000000;1537.600000
1;0;1;0;0;1;256;8;1024;9.6.0;47160.400000;1524.800000
1;0;1;0;0;1;64;32;1024;9.6.0;47134.800000;1558.200000
1;0;1;0;0;1;128;32;1024;9.6.0;47113.000000;1528.600000
1;0;1;0;0;1;256;32;1024;9.6.0;47247.800000;1532.400000
1;0;1;0;0;1;64;2;4096;9.6.0;47131.000000;1549.600000
1;0;1;0;0;1;128;2;4096;9.6.0;47182.000000;1565.200000
1;0;1;0;0;1;256;2;4096;9.6.0;47113.200000;1542.200000
1;0;1;0;0;1;64;8;4096;9.6.0;47096.000000;1523.800000
1;0;1;0;0;1;128;8;4096;9.6.0;47161.600000;1547.800000
1;0;1;0;0;1;256;8;4096;9.6.0;47299.800000;1550.600000
1;0;1;0;0;1;64;32;4096;9.6.0;47231.200000;1550.400000
1;0;1;0;0;1;128;32;4096;9.6.0;47413.200000;1544.400000
1;0;1;0;0;1;256;32;4096;9.6.0;47265.600000;1524.400000
1;0;1;0;1;0;64;2;256;9.6.0;47520.400000;1558.200000
1;0;1;0;1;0;128;2;256;9.6.0;47559.200000;1540.600000
1;0;1;0;1;0;256;2;256;9.6.0;47556.600000;1548.800000
1;0;1;0;1;0;64;8;256;9.6.0;47810.000000;1552.400000
1;0;1;0;1;0;128;8;256;9.6.0;47501.200000;1560.400000
1;0;1;0;1;0;256;8;256;9.6.0;47429.400000;1533.600000
1;0;1;0;1;0;64;32;256;9.6.0;47358.600000;1548.800000
1;0;1;0;1;0;128;32;256;9.6.0;47458.400000;1556.000000
1;0;1;0;1;0;256;32;256;9.6.0;47395.400000;1558.800000
1;0;1;0;1;0;64;2;1024;9.6.0;47402.800000;1543.200000
1;0;1;0;1;0;128;2;1024;9.6.0;47344.400000;1541.600000
1;0;1;0;1;0;256;2;1024;9.6.0;47511.400000;1557.400000
1;0;1;0;1;0;64;8;1024;9.6.0;47494.200000;1562.400000
1;0;1;0;1;0;128;8;1024;9.6.0;47565.200000;1543.600000
1;0;1;0;1;0;256;8;1024;9.6.0;47272.000000;1543.400000
1;0;1;0;1;0;64;32;1024;9.6.0;47497.400000;1547.200000
1;0;1;0;1;0;128;32;1024;9.6.0;47334.800000;1553.400000
1;0;1;0;1;0;256;32;1024;9.6.0;47484.600000;1553.400000
1;0;1;0;1;0;64;2;4096;9.6.0;47533.200000;1527.200000
1;0;1;0;1;0;128;2;4096;9.6.0;47855.000000;1533.600000
1;0;1;0;1;0;256;2;4096;9.6.0;47715.800000;1560.400000
1;0;1;0;1;0;64;8;4096;9.6.0;47586.600000;1549.400000
1;0;1;0;1;0;128;8;4096;9.6.0;47666.000000;1557.600000
1;0;1;0;1;0;256;8;4096;9.6.0;47797.000000;1556.000000
1;0;1;0;1;0;64;32;4096;9.6.0;47729.200000;1535.000000
1;0;1;0;1;0;128;32;4096;9.6.0;47777.200000;1532.000000
1;0;1;0;1;0;256;32;4096;9.6.0;47724.800000;1560.400000
1;0;1;0;1;1;64;2;256;9.6.0;47713.400000;1546.400000
1;0;1;0;1;1;128;2;256;9.6.0;47578.600000;1508.800000
1;0;1;0;1;1;256;2;256;9.6.0;47818.800000;1570.400000
1;0;1;0;1;1;64;8;256;9.6.0;47769.400000;1542.600000
1;0;1;0;1;1;128;8;256;9.6.0;47559.200000;1543.600000
1;0;1;0;1;1;256;8;256;9.6.0;47498.200000;1538.400000
1;0;1;0;1;1;64;32;256;9.6.0;47731.400000;1552.400000
1;0;1;0;1;1;128;32;256;9.6.0;47561.800000;1543.600000
1;0;1;0;1;1;256;32;256;9.6.0;47747.600000;1558.800000
1;0;1;0;1;1;64;2;1024;9.6.0;47435.000000;1512.000000
1;0;1;0;1;1;128;2;1024;9.6.0;47635.800000;1573.000000
1;0;1;0;1;1;256;2;1024;9.6.0;47569.800000;1560.200000
1;0;1;0;1;1;64;8;1024;9.6.0;47598.400000;1532.600000
1;0;1;0;1;1;128;8;1024;9.6.0;47570.800000;1543.800000
1;0;1;0;1;1;256;8;1024;9.6.0;47466.800000;1539.200000
1;0;1;0;1;1;64;32;1024;9.6.0;47529.600000;1536.400000
1;0;1;0;1;1;128;32;1024;9.6.0;47715.800000;1525.400000
1;0;1;0;1;1;256;32;1024;9.6.0;47766.800000;1543.600000
1;0;1;0;1;1;64;2;4096;9.6.0;48386.000000;1597.200000
1;0;1;0;1;1;128;2;4096;9.6.0;47662.400000;1564.400000
1;0;1;0;1;1;256;2;4096;9.6.0;47708.400000;1540.000000
1;0;1;0;1;1;64;8;4096;9.6.0;47695.800000;1516.800000
1;0;1;0;1;1;128;8;4096;9.6.0;47666.800000;1516.600000
1;0;1;0;1;1;256;8;4096;9.6.0;47307.600000;1545.400000
1;0;1;0;1;1;64;32;4096;9.6.0;47671.000000;1544.600000
1;0;1;0;1;1;128;32;4096;9.6.0;47542.800000;1579.600000
1;0;1;0;1;1;256;32;4096;9.6.0;47675.200000;1585.600000
1;0;1;1;0;0;64;2;256;9.6.0;47391.000000;1524.400000
1;0;1;1;0;0;128;2;256;9.6.0;47519.600000;1548.400000
1;0;1;1;0;0;256;2;256;9.6.0;47474.200000;1568.000000
1;0;1;1;0;0;64;8;256;9.6.0;47462.200000;1545.600000
1;0;1;1;0;0;128;8;256;9.6.0;47351.000000;1564.600000
1;0;1;1;0;0;256;8;256;9.6.0;47500.400000;1572.600000
1;0;1;1;0;0;64;32;256;9.6.0;47626.800000;1582.600000
1;0;1;1;0;0;128;32;256;9.6.0;47438.400000;1557.200000
1;0;1;1;0;0;256;32;256;9.6.0;47530.000000;1591.000000
1;0;1;1;0;0;64;2;1024;9.6.0;47504.200000;1560.800000
1;0;1;1;0;0;128;2;1024;9.6.0;47628.800000;1563.600000
1;0;1;1;0;0;256;2;1024;9.6.0;47483.000000;1573.000000
1;0;1;1;0;0;64;8;1024;9.6.0;47495.600000;1572.800000
1;0;1;1;0;0;128;8;1024;9.6.0;47558.800000;1556.200000
1;0;1;1;0;0;256;8;1024;9.6.0;47483.800000;1592.600000
1;0;1;1;0;0;64;32;1024;9.6.0;47661.600000;1562.600000
1;0;1;1;0;0;128;32;1024;9.6.0;47405.800000;1574.000000
1;0;1;1;0;0;256;32;1024;9.6.0;47418.400000;1571.400000
1;0;1;1;0;0;64;2;4096;9.6.0;46974.600000;1511.200000
1;0;1;1;0;0;128;2;4096;9.6.0;47613.200000;1532.000000
1;0;1;1;0;0;256;2;4096;9.6.0;47676.800000;1545.600000
1;0;1;1;0;0;64;8;4096;9.6.0;47420.800000;1537.200000
1;0;1;1;0;0;128;8;4096;9.6.0;47603.400000;1543.600000
1;0;1;1;0;0;256;8;4096;9.6.0;47511.200000;1569.800000
1;0;1;1;0;0;64;32;4096;9.6.0;47545.800000;1546.000000
1;0;1;1;0;0;128;32;4096;9.6.0;47502.200000;1576.600000
1;0;1;1;0;0;256;32;4096;9.6.0;47593.400000;1557.800000
1;0;1;1;0;1;64;2;256;9.6.0;47617.800000;1563.000000
1;0;1;1;0;1;128;2;256;9.6.0;47365.400000;1551.400000
1;0;1;1;0;1;256;2;256;9.6.0;47377.400000;1577.000000
1;0;1;1;0;1;64;8;256;9.6.0;47400.600000;1558.400000
1;0;1;1;0;1;128;8;256;9.6.0;47647.000000;1594.200000
1;0;1;1;0;1;256;8;256;9.6.0;47632.800000;1557.600000
1;0;1;1;0;1;64;32;256;9.6.0;47258.400000;1584.400000
1;0;1;1;0;1;128;32;256;9.6.0;47544.600000;1578.000000
1;0;1;1;0;1;256;32;256;9.6.0;47493.800000;1546.800000
1;0;1;1;0;1;64;2;1024;9.6.0;47698.800000;1543.400000
1;0;1;1;0;1;128;2;1024;9.6.0;47469.200000;1571.200000
1;0;1;1;0;1;256;2;1024;9.6.0;47509.200000;1565.000000
1;0;1;1;0;1;64;8;1024;9.6.0;47870.400000;1569.400000
1;0;1;1;0;1;128;8;1024;9.6.0;47308.600000;1544.400000
1;0;1;1;0;1;256;8;1024;9.6.0;47326.400000;1553.200000
1;0;1;1;0;1;64;32;1024;9.6.0;47200.000000;1540.600000
1;0;1;1;0;1;128;32;1024;9.6.0;47189.000000;1540.000000
1;0;1;1;0;1;256;32;1024;9.6.0;47249.000000;1537.600000
1;0;1;1;0;1;64;2;4096;9.6.0;47235.600000;1538.800000
1;0;1;1;0;1;128;2;4096;9.6.0;47492.000000;1586.000000
1;0;1;1;0;1;256;2;4096;9.6.0;47307.600000;1534.600000
1;0;1;1;0;1;64;8;4096;9.6.0;47181.200000;1543.000000
1;0;1;1;0;1;128;8;4096;9.6.0;47279.800000;1545.200000
1;0;1;1;0;1;256;8;4096;9.6.0;47180.400000;1563.800000
1;0;1;1;0;1;64;32;4096;9.6.0;47201.400000;1562.400000
1;0;1;1;0;1;128;32;4096;9.6.0;47326.600000;1527.200000
1;0;1;1;0;1;256;32;4096;9.6.0;47195.200000;1528.000000
1;0;1;1;1;0;64;2;256;9.6.0;47410.600000;1548.200000
1;0;1;1;1;0;128;2;256;9.6.0;47395.800000;1552.400000
1;0;1;1;1;0;256;2;256;9.6.0;47693.400000;1525.600000
1;0;1;1;1;0;64;8;256;9.6.0;47405.000000;1549.600000
1;0;1;1;1;0;128;8;256;9.6.0;47461.200000;1561.000000
1;0;1;1;1;0;256;8;256;9.6.0;47615.800000;1540.000000
1;0;1;1;1;0;64;32;256;9.6.0;47545.200000;1550.000000
1;0;1;1;1;0;128;32;256;9.6.0;47455.000000;1551.000000
1;0;1;1;1;0;256;32;256;9.6.0;47323.000000;1569.600000
1;0;1;1;1;0;64;2;1024;9.6.0;47560.200000;1550.600000
1;0;1;1;1;0;128;2;1024;9.6.0;47431.400000;1554.000000
1;0;1;1;1;0;256;2;1024;9.6.0;47391.400000;1527.400000
1;0;1;1;1;0;64;8;1024;9.6.0;47450.400000;1563.600000
1;0;1;1;1;0;128;8;1024;9.6.0;47452.600000;1519.600000
1;0;1;1;1;0;256;8;1024;9.6.0;47448.400000;1533.600000
1;0;1;1;1;0;64;32;1024;9.6.0;47409.400000;1545.600000
1;0;1;1;1;0;128;32;1024;9.6.0;47699.600000;1566.800000
1;0;1;1;1;0;256;32;1024;9.6.0;47206.400000;1544.400000
1;0;1;1;1;0;64;2;4096;9.6.0;47587.800000;1542.600000
1;0;1;1;1;0;128;2;4096;9.6.0;47404.200000;1525.400000
1;0;1;1;1;0;256;2;4096;9.6.0;47366.800000;1540.200000
1;0;1;1;1;0;64;8;4096;9.6.0;47689.200000;1520.800000
1;0;1;1;1;0;128;8;4096;9.6.0;47320.800000;1545.400000
1;0;1;1;1;0;256;8;4096;9.6.0;47426.800000;1530.600000
1;0;1;1;1;0;64;32;4096;9.6.0;47415.200000;1547.600000
1;0;1;1;1;0;128;32;4096;9.6.0;47363.400000;1512.600000
1;0;1;1;1;0;256;32;4096;9.6.0;47466.400000;1553.200000
1;0;1;1;1;1;64;2;256;9.6.0;47453.600000;1535.600000
1;0;1;1;1;1;128;2;256;9.6.0;47490.600000;1558.200000
1;0;1;1;1;1;256;2;256;9.6.0;47544.400000;1523.000000
1;0;1;1;1;1;64;8;256;9.6.0;47622.200000;1539.800000
1;0;1;1;1;1;128;8;256;9.6.0;48131.200000;1585.800000
1;0;1;1;1;1;256;8;256;9.6.0;47501.800000;1537.000000
1;0;1;1;1;1;64;32;256;9.6.0;47543.800000;1571.200000
1;0;1;1;1;1;128;32;256;9.6.0;47682.400000;1539.400000
1;0;1;1;1;1;256;32;256;9.6.0;47307.600000;1548.200000
1;0;1;1;1;1;64;2;1024;9.6.0;47404.400000;1546.600000
1;0;1;1;1;1;128;2;1024;9.6.0;47397.600000;1549.400000
1;0;1;1;1;1;256;2;1024;9.6.0;47525.800000;1522.400000
1;0;1;1;1;1;64;8;1024;9.6.0;47549.600000;1552.400000
1;0;1;1;1;1;128;8;1024;9.6.0;47549.600000;1539.600000
1;0;1;1;1;1;256;8;1024;9.6.0;47646.600000;1587.800000
1;0;1;1;1;1;64;32;1024;9.6.0;47505.600000;1533.200000
1;0;1;1;1;1;128;32;1024;9.6.0;47523.800000;1549.400000
1;0;1;1;1;1;256;32;1024;9.6.0;47351.200000;1532.600000
1;0;1;1;1;1;64;2;4096;9.6.0;47345.800000;1522.800000
1;0;1;1;1;1;128;2;4096;9.6.0;47444.400000;1562.400000
1;0;1;1;1;1;256;2;4096;9.6.0;48315.200000;1592.800000
1;0;1;1;1;1;64;8;4096;9.6.0;47523.200000;1547.600000
1;0;1;1;1;1;128;8;4096;9.6.0;47556.000000;1540.600000
1;0;1;1;1;1;256;8;4096;9.6.0;47489.000000;1521.800000
1;0;1;1;1;1;64;32;4096;9.6.0;47487.200000;1575.400000
1;0;1;1;1;1;128;32;4096;9.6.0;47326.600000;1555.400000
1;0;1;1;1;1;256;32;4096;9.6.0;48147.400000;1596.000000
1;1;0;0;0;0;64;2;256;9.6.0;51727.400000;1646.200000
1;1;0;0;0;0;128;2;256;9.6.0;51357.800000;1625.800000
1;1;0;0;0;0;256;2;256;9.6.0;50618.600000;1612.200000
1;1;0;0;0;0;64;8;256;9.6.0;51602.200000;1651.800000
1;1;0;0;0;0;128;8;256;9.6.0;51723.000000;1657.600000
1;1;0;0;0;0;256;8;256;9.6.0;50822.600000;1649.800000
1;1;0;0;0;0;64;32;256;9.6.0;51768.200000;1660.400000
1;1;0;0;0;0;128;32;256;9.6.0;51194.000000;1681.000000
1;1;0;0;0;0;256;32;256;9.6.0;50904.200000;1653.800000
1;1;0;0;0;0;64;2;1024;9.6.0;52352.200000;1714.400000
1;1;0;0;0;0;128;2;1024;9.6.0;51404.400000;1700.200000
1;1;0;0;0;0;256;2;1024;9.6.0;50946.600000;1655.600000
1;1;0;0;0;0;64;8;1024;9.6.0;51605.800000;1703.400000
1;1;0;0;0;0;128;8;1024;9.6.0;51998.000000;1690.000000
1;1;0;0;0;0;256;8;1024;9.6.0;50835.400000;1667.000000
1;1;0;0;0;0;64;32;1024;9.6.0;52070.400000;1706.200000
1;1;0;0;0;0;128;32;1024;9.6.0;51673.400000;1668.400000
1;1;0;0;0;0;256;32;1024;9.6.0;50661.800000;1680.000000
1;1;0;0;0;0;64;2;4096;9.6.0;52088.200000;1674.200000
1;1;0;0;0;0;128;2;4096;9.6.0;51732.000000;1660.000000
1;1;0;0;0;0;256;2;4096;9.6.0;51156.800000;1634.000000
1;1;0;0;0;0;64;8;4096;9.6.0;52134.400000;1703.000000
1;1;0;0;0;0;128;8;4096;9.6.0;51631.400000;1677.000000
1;1;0;0;0;0;256;8;4096;9.6.0;51203.800000;1651.600000
1;1;0;0;0;0;64;32;4096;9.6.0;52132.200000;1670.800000
1;1;0;0;0;0;128;32;4096;9.6.0;51657.800000;1657.200000
1;1;0;0;0;0;256;32;4096;9.6.0;51074.800000;1673.000000
1;1;0;0;0;1;64;2;256;9.6.0;52042.200000;1761.400000
1;1;0;0;0;1;128;2;256;9.6.0;52092.200000;1680.800000
1;1;0;0;0;1;256;2;256;9.6.0;51234.000000;1676.400000
1;1;0;0;0;1;64;8;256;9.6.0;52447.400000;1715.800000
1;1;0;0;0;1;128;8;256;9.6.0;51875.600000;1703.400000
1;1;0;0;0;1;256;8;256;9.6.0;50419.800000;1626.000000
1;1;0;0;0;1;64;32;256;9.6.0;52235.000000;1686.000000
1;1;0;0;0;1;128;32;256;9.6.0;52122.400000;1705.200000
1;1;0;0;0;1;256;32;256;9.6.0;50834.200000;1638.200000
1;1;0;0;0;1;64;2;1024;9.6.0;51913.800000;1682.400000
1;1;0;0;0;1;128;2;1024;9.6.0;51677.800000;1684.200000
1;1;0;0;0;1;256;2;1024;9.6.0;51171.800000;1664.600000
1;1;0;0;0;1;64;8;1024;9.6.0;52105.400000;1694.400000
1;1;0;0;0;1;128;8;1024;9.6.0;52099.000000;1673.200000
1;1;0;0;0;1;256;8;1024;9.6.0;51052.000000;1653.800000
1;1;0;0;0;1;64;32;1024;9.6.0;52225.400000;1717.600000
1;1;0;0;0;1;128;32;1024;9.6.0;51664.400000;1694.200000
1;1;0;0;0;1;256;32;1024;9.6.0;50738.600000;1617.400000
1;1;0;0;0;1;64;2;4096;9.6.0;52174.400000;1689.600000
1;1;0;0;0;1;128;2;4096;9.6.0;51843.200000;1707.600000
1;1;0;0;0;1;256;2;4096;9.6.0;51027.600000;1677.800000
1;1;0;0;0;1;64;8;4096;9.6.0;51797.000000;1685.400000
1;1;0;0;0;1;128;8;4096;9.6.0;51914.800000;1697.600000
1;1;0;0;0;1;256;8;4096;9.6.0;50671.600000;1666.000000
1;1;0;0;0;1;64;32;4096;9.6.0;51887.000000;1701.600000
1;1;0;0;0;1;128;32;4096;9.6.0;51608.600000;1633.200000
1;1;0;0;0;1;256;32;4096;9.6.0;50916.200000;1656.400000
1;1;0;0;1;0;64;2;256;9.6.0;52507.600000;1709.200000
1;1;0;0;1;0;128;2;256;9.6.0;51881.800000;1686.000000
1;1;0;0;1;0;256;2;256;9.6.0;51132.600000;1655.800000
1;1;0;0;1;0;64;8;256;9.6.0;52404.200000;1705.400000
1;1;0;0;1;0;128;8;256;9.6.0;51932.800000;1692.200000
1;1;0;0;1;0;256;8;256;9.6.0;50881.600000;1657.800000
1;1;0;0;1;0;64;32;256;9.6.0;52032.200000;1670.800000
1;1;0;0;1;0;128;32;256;9.6.0;52046.600000;1704.600000
1;1;0;0;1;0;256;32;256;9.6.0;51089.600000;1688.800000
1;1;0;0;1;0;64;2;1024;9.6.0;52236.000000;1707.200000
1;1;0;0;1;0;128;2;1024;9.6.0;51982.200000;1686.800000
1;1;0;0;1;0;256;2;1024;9.6.0;50846.800000;1673.800000
1;1;0;0;1;0;64;8;1024;9.6.0;52665.200000;1734.600000
1;1;0;0;1;0;128;8;1024;9.6.0;51799.600000;1697.200000
1;1;0;0;1;0;256;8;1024;9.6.0;51344.600000;1650.000000
1;1;0;0;1;0;64;32;1024;9.6.0;52148.800000;1713.000000
1;1;0;0;1;0;128;32;1024;9.6.0;51846.000000;1706.400000
1;1;0;0;1;0;256;32;1024;9.6.0;51239.400000;1681.800000
1;1;0;0;1;0;64;2;4096;9.6.0;52131.200000;1689.200000
1;1;0;0;1;0;128;2;4096;9.6.0;51887.400000;1710.400000
1;1;0;0;1;0;256;2;4096;9.6.0;50752.600000;1701.400000
1;1;0;0;1;0;64;8;4096;9.6.0;52374.000000;1719.400000
1;1;0;0;1;0;128;8;4096;9.6.0;52180.400000;1692.800000
1;1;0;0;1;0;256;8;4096;9.6.0;50918.000000;1673.600000
1;1;0;0;1;0;64;32;4096;9.6.0;52324.200000;1705.400000
1;1;0;0;1;0;128;32;4096;9.6.0;51773.400000;1715.600000
1;1;0;0;1;0;256;32;4096;9.6.0;51195.600000;1696.400000
1;1;0;0;1;1;64;2;256;9.6.0;52609.200000;1715.200000
1;1;0;0;1;1;128;2;256;9.6.0;51858.000000;1715.200000
1;1;0;0;1;1;256;2;256;9.6.0;50831.800000;1619.600000
1;1;0;0;1;1;64;8;256;9.6.0;52211.400000;1730.000000
