root;multiAccept;sendfile;compression;noCompression;serverCache;keepalive;basicAuth;tls;ecdsaCertificate;aesTls;tlsMoreBits;tcpNoDelay;tcpNoPush;processCount;compressionLevel;performance;energy
1;1;1;1;0;0;0;1;1;1;1;1;1;0;8;1;368.067400;12757.200000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;5;425.840400;14019.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;2;5;370.113600;12863.800000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;4;5;368.173000;12998.600000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;8;5;369.227400;12548.600000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;9;413.867600;14012.600000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;2;9;370.741000;13052.800000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;4;9;368.812000;12807.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;0;8;9;368.189600;12740.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;415.333600;14070.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;2;1;369.944600;13005.200000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;4;1;367.923000;13001.800000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;8;1;367.198000;12706.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;5;415.712600;14204.600000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;2;5;369.152400;12793.200000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;4;5;368.192800;12780.800000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;8;5;370.188600;12840.600000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;9;415.412200;14076.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;2;9;369.061400;12783.800000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;4;9;365.950800;12536.400000
1;1;1;1;0;0;0;1;1;1;1;1;1;1;8;9;368.377400;12759.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;415.449000;13919.200000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;2;1;369.204600;12848.000000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;4;1;368.004400;12629.200000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;8;1;369.384800;12988.000000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;5;414.180400;13880.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;2;5;369.319600;12921.200000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;4;5;368.317800;12641.600000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;8;5;367.364400;12684.800000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;9;413.769600;14009.800000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;2;9;368.662400;13029.600000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;4;9;367.844800;12616.600000
1;1;1;1;0;1;0;1;1;1;1;0;0;0;8;9;368.048200;12646.800000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;414.646800;14074.800000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;2;1;368.786000;12734.600000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;4;1;368.122000;12599.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;8;1;369.211000;12768.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;5;414.008000;14155.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;2;5;370.222400;12785.800000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;4;5;369.885200;12570.800000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;8;5;368.426800;12776.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;9;415.640600;14132.600000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;2;9;369.783600;12611.400000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;4;9;367.048400;12615.600000
1;1;1;1;0;1;0;1;1;1;1;0;0;1;8;9;368.693200;13048.200000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;422.861600;14009.200000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;2;1;368.739600;12662.000000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;4;1;367.704800;12935.400000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;8;1;369.036800;12658.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;5;424.542800;14035.400000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;2;5;368.936800;12776.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;4;5;368.837200;13273.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;8;5;367.796200;12633.000000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;9;414.922200;14050.600000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;2;9;370.892800;13142.200000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;4;9;368.648200;12831.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;0;8;9;369.234800;12638.600000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;411.866600;14154.000000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;2;1;369.162000;13188.200000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;4;1;368.201200;12587.400000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;8;1;368.930400;12948.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;5;415.234400;14243.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;2;5;368.909400;12894.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;4;5;369.243000;12692.400000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;8;5;366.850600;12777.000000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;9;415.296200;14301.000000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;2;9;368.913400;12732.400000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;4;9;368.216600;12675.800000
1;1;1;1;0;1;0;1;1;1;1;0;1;1;8;9;368.968800;12783.600000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;414.627600;14045.400000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;2;1;369.778800;12941.000000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;4;1;370.371200;12865.200000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;8;1;368.542400;13026.000000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;5;414.964600;13895.400000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;2;5;369.018800;12905.000000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;4;5;368.285400;12844.400000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;8;5;367.358800;12910.200000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;9;415.787000;14055.000000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;2;9;369.590200;13044.200000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;4;9;368.196600;12854.600000
1;1;1;1;0;1;0;1;1;1;1;1;0;0;8;9;368.272400;12760.400000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;413.781200;14101.800000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;2;1;369.689400;13073.400000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;4;1;370.314200;12639.800000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;8;1;368.679400;12671.800000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;5;415.289000;14210.200000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;2;5;370.263200;12963.600000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;4;5;369.036200;12610.800000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;8;5;367.842600;12885.400000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;9;413.062200;14309.000000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;2;9;369.909000;12751.600000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;4;9;369.074000;12867.600000
1;1;1;1;0;1;0;1;1;1;1;1;0;1;8;9;368.455400;13144.400000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;415.745000;14071.800000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;2;1;368.719800;12759.000000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;4;1;369.365800;12905.400000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;8;1;369.121000;13182.000000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;5;424.905800;14039.800000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;2;5;370.751200;12905.800000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;4;5;368.458600;12845.200000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;8;5;369.439000;12871.000000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;9;426.506000;14074.000000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;2;9;369.671000;12932.200000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;4;9;368.729600;12933.600000
1;1;1;1;0;1;0;1;1;1;1;1;1;0;8;9;368.102400;12767.800000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;424.289600;14113.000000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;2;1;368.899200;12997.600000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;4;1;368.614000;12847.600000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;8;1;368.309400;12791.400000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;5;415.017400;14145.200000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;2;5;369.983600;13160.200000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;4;5;368.615000;12807.400000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;8;5;369.389600;12915.400000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;9;415.718800;14256.400000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;2;9;369.856400;12891.600000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;4;9;369.735800;12680.600000
1;1;1;1;0;1;0;1;1;1;1;1;1;1;8;9;368.632800;12770.600000
1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;6.175800;178.200000
1;0;0;0;1;0;1;0;1;1;0;0;0;0;2;1;5.885800;179.000000
1;0;0;0;1;0;1;0;1;1;0;0;0;0;4;1;5.968400;175.400000
1;0;0;0;1;0;1;0;1;1;0;0;0;0;8;1;6.091600;186.200000
1;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1;6.236800;187.200000
1;0;0;0;1;0;1;0;1;1;0;0;0;1;2;1;6.023200;180.200000
1;0;0;0;1;0;1;0;1;1;0;0;0;1;4;1;5.987600;202.200000
1;0;0;0;1;0;1;0;1;1;0;0;0;1;8;1;6.086200;179.000000
1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;1;6.313200;186.800000
1;0;0;0;1;0;1;0;1;1;0;0;1;0;2;1;5.983800;186.000000
1;0;0;0;1;0;1;0;1;1;0;0;1;0;4;1;5.972600;167.600000
1;0;0;0;1;0;1;0;1;1;0;0;1;0;8;1;6.055000;174.200000
1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;6.255800;199.800000
1;0;0;0;1;0;1;0;1;1;0;0;1;1;2;1;6.169000;191.200000
1;0;0;0;1;0;1;0;1;1;0;0;1;1;4;1;5.929600;186.200000
1;0;0;0;1;0;1;0;1;1;0;0;1;1;8;1;5.950000;160.600000
1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;1;6.066200;179.200000
1;0;0;0;1;1;1;0;1;1;0;0;0;0;2;1;6.041400;187.400000
1;0;0;0;1;1;1;0;1;1;0;0;0;0;4;1;6.020800;183.000000
1;0;0;0;1;1;1;0;1;1;0;0;0;0;8;1;5.970800;180.600000
1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;1;6.053800;188.600000
1;0;0;0;1;1;1;0;1;1;0;0;0;1;2;1;6.075800;187.800000
1;0;0;0;1;1;1;0;1;1;0;0;0;1;4;1;6.004800;175.400000
1;0;0;0;1;1;1;0;1;1;0;0;0;1;8;1;5.938000;178.600000
1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;6.168200;188.800000
1;0;0;0;1;1;1;0;1;1;0;0;1;0;2;1;5.985800;187.800000
1;0;0;0;1;1;1;0;1;1;0;0;1;0;4;1;6.027800;190.000000
1;0;0;0;1;1;1;0;1;1;0;0;1;0;8;1;6.058400;195.000000
1;0;0;0;1;1;1;0;1;1;0;0;1;1;1;1;6.065200;193.600000
1;0;0;0;1;1;1;0;1;1;0;0;1;1;2;1;5.979600;191.400000
1;0;0;0;1;1;1;0;1;1;0;0;1;1;4;1;6.010800;171.800000
1;0;0;0;1;1;1;0;1;1;0;0;1;1;8;1;5.958000;182.600000
1;0;1;0;1;0;1;0;1;1;0;0;0;0;1;1;6.239600;196.200000
1;0;1;0;1;0;1;0;1;1;0;0;0;0;2;1;5.969400;169.600000
1;0;1;0;1;0;1;0;1;1;0;0;0;0;4;1;5.980400;187.000000
1;0;1;0;1;0;1;0;1;1;0;0;0;0;8;1;6.182800;173.200000
1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;6.199200;187.600000
1;0;1;0;1;0;1;0;1;1;0;0;0;1;2;1;5.991400;175.600000
1;0;1;0;1;0;1;0;1;1;0;0;0;1;4;1;6.007800;172.200000
1;0;1;0;1;0;1;0;1;1;0;0;0;1;8;1;6.066400;171.200000
1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;1;6.183200;177.400000
1;0;1;0;1;0;1;0;1;1;0;0;1;0;2;1;6.001600;184.800000
1;0;1;0;1;0;1;0;1;1;0;0;1;0;4;1;6.036400;164.400000
1;0;1;0;1;0;1;0;1;1;0;0;1;0;8;1;5.976600;169.000000
1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;1;6.249400;183.200000
1;0;1;0;1;0;1;0;1;1;0;0;1;1;2;1;5.956600;196.000000
1;0;1;0;1;0;1;0;1;1;0;0;1;1;4;1;6.011000;175.600000
1;0;1;0;1;0;1;0;1;1;0;0;1;1;8;1;6.056200;185.200000
1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;1;6.061400;172.400000
1;0;1;0;1;1;1;0;1;1;0;0;0;0;2;1;5.963000;175.400000
1;0;1;0;1;1;1;0;1;1;0;0;0;0;4;1;6.019000;170.400000
1;0;1;0;1;1;1;0;1;1;0;0;0;0;8;1;6.089000;198.600000
1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;6.063200;184.000000
1;0;1;0;1;1;1;0;1;1;0;0;0;1;2;1;6.104600;193.600000
1;0;1;0;1;1;1;0;1;1;0;0;0;1;4;1;6.037800;189.800000
1;0;1;0;1;1;1;0;1;1;0;0;0;1;8;1;5.998400;191.800000
1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;1;6.077200;191.200000
1;0;1;0;1;1;1;0;1;1;0;0;1;0;2;1;5.938600;166.200000
1;0;1;0;1;1;1;0;1;1;0;0;1;0;4;1;6.001600;179.400000
1;0;1;0;1;1;1;0;1;1;0;0;1;0;8;1;5.971600;185.000000
1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;6.064600;191.000000
1;0;1;0;1;1;1;0;1;1;0;0;1;1;2;1;6.031600;166.400000
1;0;1;0;1;1;1;0;1;1;0;0;1;1;4;1;5.981600;173.800000
1;0;1;0;1;1;1;0;1;1;0;0;1;1;8;1;5.930400;179.600000
1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;1;6.251600;197.800000
1;1;0;0;1;0;1;0;1;1;0;0;0;0;2;1;6.113400;199.000000
1;1;0;0;1;0;1;0;1;1;0;0;0;0;4;1;6.046000;176.200000
1;1;0;0;1;0;1;0;1;1;0;0;0;0;8;1;5.976200;175.000000
1;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;6.314000;200.200000
1;1;0;0;1;0;1;0;1;1;0;0;0;1;2;1;6.078200;168.400000
1;1;0;0;1;0;1;0;1;1;0;0;0;1;4;1;6.114200;181.200000
1;1;0;0;1;0;1;0;1;1;0;0;0;1;8;1;6.040000;180.000000
1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;1;6.197800;189.600000
1;1;0;0;1;0;1;0;1;1;0;0;1;0;2;1;6.072600;176.200000
1;1;0;0;1;0;1;0;1;1;0;0;1;0;4;1;5.935200;180.400000
1;1;0;0;1;0;1;0;1;1;0;0;1;0;8;1;5.935600;160.200000
1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;1;6.347800;195.600000
1;1;0;0;1;0;1;0;1;1;0;0;1;1;2;1;6.132400;171.400000
1;1;0;0;1;0;1;0;1;1;0;0;1;1;4;1;6.142000;185.800000
1;1;0;0;1;0;1;0;1;1;0;0;1;1;8;1;6.084000;188.000000
1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;1;6.162400;170.200000
1;1;0;0;1;1;1;0;1;1;0;0;0;0;2;1;5.981800;171.000000
1;1;0;0;1;1;1;0;1;1;0;0;0;0;4;1;5.966600;175.800000
1;1;0;0;1;1;1;0;1;1;0;0;0;0;8;1;6.004400;189.400000
1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;1;6.075800;195.200000
1;1;0;0;1;1;1;0;1;1;0;0;0;1;2;1;5.981400;162.600000
1;1;0;0;1;1;1;0;1;1;0;0;0;1;4;1;6.077600;188.200000
1;1;0;0;1;1;1;0;1;1;0;0;0;1;8;1;6.122400;181.600000
1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;6.154000;188.600000
1;1;0;0;1;1;1;0;1;1;0;0;1;0;2;1;6.016400;160.400000
1;1;0;0;1;1;1;0;1;1;0;0;1;0;4;1;6.059600;177.800000
1;1;0;0;1;1;1;0;1;1;0;0;1;0;8;1;5.951000;166.200000
1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;6.151800;190.600000
1;1;0;0;1;1;1;0;1;1;0;0;1;1;2;1;6.114000;176.600000
1;1;0;0;1;1;1;0;1;1;0;0;1;1;4;1;5.945800;189.400000
1;1;0;0;1;1;1;0;1;1;0;0;1;1;8;1;6.040400;184.600000
1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;1;6.510600;191.400000
1;1;1;0;1;0;1;0;1;1;0;0;0;0;2;1;6.085800;186.800000
1;1;1;0;1;0;1;0;1;1;0;0;0;0;4;1;6.064600;191.000000
1;1;1;0;1;0;1;0;1;1;0;0;0;0;8;1;5.977600;191.200000
1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;6.236000;182.600000
1;1;1;0;1;0;1;0;1;1;0;0;0;1;2;1;6.114200;198.200000
1;1;1;0;1;0;1;0;1;1;0;0;0;1;4;1;6.083400;183.800000
1;1;1;0;1;0;1;0;1;1;0;0;0;1;8;1;6.022400;198.000000
1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;6.393600;193.000000
1;1;1;0;1;0;1;0;1;1;0;0;1;0;2;1;5.968000;173.000000
1;1;1;0;1;0;1;0;1;1;0;0;1;0;4;1;5.990000;169.200000
1;1;1;0;1;0;1;0;1;1;0;0;1;0;8;1;6.093000;198.200000
1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;6.263800;199.000000
1;1;1;0;1;0;1;0;1;1;0;0;1;1;2;1;5.979400;176.200000
1;1;1;0;1;0;1;0;1;1;0;0;1;1;4;1;5.970600;187.000000
1;1;1;0;1;0;1;0;1;1;0;0;1;1;8;1;6.126400;191.400000
1;1;1;0;1;1;1;0;1;1;0;0;0;0;1;1;6.052600;197.200000
1;1;1;0;1;1;1;0;1;1;0;0;0;0;2;1;6.073600;180.800000
1;1;1;0;1;1;1;0;1;1;0;0;0;0;4;1;5.958200;158.200000
1;1;1;0;1;1;1;0;1;1;0;0;0;0;8;1;6.009400;186.800000
1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;6.159400;186.800000
1;1;1;0;1;1;1;0;1;1;0;0;0;1;2;1;6.009400;194.200000
1;1;1;0;1;1;1;0;1;1;0;0;0;1;4;1;6.021200;199.600000
1;1;1;0;1;1;1;0;1;1;0;0;0;1;8;1;5.974600;182.600000
1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;6.133200;194.600000
1;1;1;0;1;1;1;0;1;1;0;0;1;0;2;1;6.009400;190.600000
1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;1;6.029000;180.000000
1;1;1;0;1;1;1;0;1;1;0;0;1;0;8;1;6.043200;194.200000
1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;1;6.070400;177.600000
1;1;1;0;1;1;1;0;1;1;0;0;1;1;2;1;6.069000;176.400000
1;1;1;0;1;1;1;0;1;1;0;0;1;1;4;1;6.000000;180.400000
1;1;1;0;1;1;1;0;1;1;0;0;1;1;8;1;6.069400;197.000000
1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;6.208400;177.600000
1;0;0;0;1;0;1;0;1;1;1;0;0;0;2;1;6.045000;180.800000
1;0;0;0;1;0;1;0;1;1;1;0;0;0;4;1;5.975600;190.400000
1;0;0;0;1;0;1;0;1;1;1;0;0;0;8;1;6.117600;176.800000
1;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;6.092200;190.400000
1;0;0;0;1;0;1;0;1;1;1;0;0;1;2;1;6.111400;171.200000
1;0;0;0;1;0;1;0;1;1;1;0;0;1;4;1;6.003400;191.200000
1;0;0;0;1;0;1;0;1;1;1;0;0;1;8;1;6.123400;187.400000
1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;6.124800;195.200000
1;0;0;0;1;0;1;0;1;1;1;0;1;0;2;1;5.980400;188.200000
1;0;0;0;1;0;1;0;1;1;1;0;1;0;4;1;6.021800;182.200000
1;0;0;0;1;0;1;0;1;1;1;0;1;0;8;1;5.887200;176.800000
1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;6.182800;188.400000
1;0;0;0;1;0;1;0;1;1;1;0;1;1;2;1;6.100000;196.400000
1;0;0;0;1;0;1;0;1;1;1;0;1;1;4;1;6.077800;190.000000
1;0;0;0;1;0;1;0;1;1;1;0;1;1;8;1;5.981200;172.000000
1;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;6.094000;188.400000
1;0;0;0;1;0;1;0;1;1;1;1;0;0;2;1;5.980400;177.800000
1;0;0;0;1;0;1;0;1;1;1;1;0;0;4;1;6.023400;161.400000
1;0;0;0;1;0;1;0;1;1;1;1;0;0;8;1;5.974000;183.800000
1;0;0;0;1;0;1;0;1;1;1;1;0;1;1;1;6.192800;194.400000
1;0;0;0;1;0;1;0;1;1;1;1;0;1;2;1;6.052600;192.800000
1;0;0;0;1;0;1;0;1;1;1;1;0;1;4;1;6.045400;180.000000
1;0;0;0;1;0;1;0;1;1;1;1;0;1;8;1;5.961800;190.000000
1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;1;6.190400;181.400000
1;0;0;0;1;0;1;0;1;1;1;1;1;0;2;1;6.112600;187.800000
1;0;0;0;1;0;1;0;1;1;1;1;1;0;4;1;5.998400;196.200000
1;0;0;0;1;0;1;0;1;1;1;1;1;0;8;1;6.002800;206.000000
1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;6.213600;192.200000
1;0;0;0;1;0;1;0;1;1;1;1;1;1;2;1;6.001200;172.000000
1;0;0;0;1;0;1;0;1;1;1;1;1;1;4;1;5.969600;176.600000
1;0;0;0;1;0;1;0;1;1;1;1;1;1;8;1;6.018400;179.400000
1;0;0;0;1;1;1;0;1;1;1;0;0;0;1;1;6.065600;179.400000
1;0;0;0;1;1;1;0;1;1;1;0;0;0;2;1;6.182400;183.000000
1;0;0;0;1;1;1;0;1;1;1;0;0;0;4;1;5.984400;190.800000
1;0;0;0;1;1;1;0;1;1;1;0;0;0;8;1;6.004800;166.600000
1;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;6.133200;186.400000
1;0;0;0;1;1;1;0;1;1;1;0;0;1;2;1;5.934800;160.800000
1;0;0;0;1;1;1;0;1;1;1;0;0;1;4;1;5.982000;175.800000
1;0;0;0;1;1;1;0;1;1;1;0;0;1;8;1;6.013600;185.600000
1;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;6.158400;189.200000
1;0;0;0;1;1;1;0;1;1;1;0;1;0;2;1;6.086000;186.000000
1;0;0;0;1;1;1;0;1;1;1;0;1;0;4;1;5.943600;182.200000
1;0;0;0;1;1;1;0;1;1;1;0;1;0;8;1;6.029000;181.800000
1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;6.051400;180.800000
1;0;0;0;1;1;1;0;1;1;1;0;1;1;2;1;5.913000;157.400000
1;0;0;0;1;1;1;0;1;1;1;0;1;1;4;1;5.987400;175.600000
1;0;0;0;1;1;1;0;1;1;1;0;1;1;8;1;5.944600;164.400000
1;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;6.140000;181.400000
1;0;0;0;1;1;1;0;1;1;1;1;0;0;2;1;6.050000;191.000000
1;0;0;0;1;1;1;0;1;1;1;1;0;0;4;1;6.026600;177.800000
1;0;0;0;1;1;1;0;1;1;1;1;0;0;8;1;5.993800;166.400000
1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;6.113400;184.200000
1;0;0;0;1;1;1;0;1;1;1;1;0;1;2;1;5.966800;178.800000
1;0;0;0;1;1;1;0;1;1;1;1;0;1;4;1;6.009200;188.600000
1;0;0;0;1;1;1;0;1;1;1;1;0;1;8;1;5.983800;194.000000
1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;6.393200;197.800000
1;0;0;0;1;1;1;0;1;1;1;1;1;0;2;1;6.052000;185.400000
1;0;0;0;1;1;1;0;1;1;1;1;1;0;4;1;5.993800;183.200000
1;0;0;0;1;1;1;0;1;1;1;1;1;0;8;1;5.994000;174.600000
1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;6.073800;182.200000
1;0;0;0;1;1;1;0;1;1;1;1;1;1;2;1;5.954000;173.800000
1;0;0;0;1;1;1;0;1;1;1;1;1;1;4;1;6.171600;191.600000
1;0;0;0;1;1;1;0;1;1;1;1;1;1;8;1;5.930200;182.600000
1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;6.061200;195.400000
1;0;1;0;1;0;1;0;1;1;1;0;0;0;2;1;5.985600;170.000000
1;0;1;0;1;0;1;0;1;1;1;0;0;0;4;1;5.966000;173.600000
1;0;1;0;1;0;1;0;1;1;1;0;0;0;8;1;6.051800;191.600000
1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;1;6.128200;182.200000
1;0;1;0;1;0;1;0;1;1;1;0;0;1;2;1;5.962600;156.200000
1;0;1;0;1;0;1;0;1;1;1;0;0;1;4;1;5.957200;152.000000
1;0;1;0;1;0;1;0;1;1;1;0;0;1;8;1;5.996400;163.600000
1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;1;6.066400;167.400000
1;0;1;0;1;0;1;0;1;1;1;0;1;0;2;1;6.004600;171.000000
1;0;1;0;1;0;1;0;1;1;1;0;1;0;4;1;5.987200;166.800000
1;0;1;0;1;0;1;0;1;1;1;0;1;0;8;1;6.018200;185.800000
1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;1;6.454000;200.200000
1;0;1;0;1;0;1;0;1;1;1;0;1;1;2;1;6.046200;176.400000
1;0;1;0;1;0;1;0;1;1;1;0;1;1;4;1;5.919800;174.800000
1;0;1;0;1;0;1;0;1;1;1;0;1;1;8;1;5.981000;179.000000
1;0;1;0;1;0;1;0;1;1;1;1;0;0;1;1;6.106400;175.800000
1;0;1;0;1;0;1;0;1;1;1;1;0;0;2;1;5.989400;176.800000
1;0;1;0;1;0;1;0;1;1;1;1;0;0;4;1;6.020600;180.600000
