root;journal;nojournal;journalCompression;journalCompressionSnappy;journalCompressionZlib;ssl;networkCompression;networkCompressionSnappy;networkCompressionZlib;wireObjectCheck;dataCompression;dataCompressionSnappy;dataCompressionZlib;indexPrefixCompression;journalCommitInterval;cacheSize;energy;performance
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;1;256;12625.000000;332086.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;10;256;12593.800000;327453.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;50;256;11916.200000;329173.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;100;256;12075.400000;327829.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;200;256;12309.000000;328136.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;500;256;12098.800000;324864.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;1;512;12659.400000;331892.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;10;512;12429.400000;328079.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;50;512;12146.200000;326153.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;100;512;12332.000000;328239.800000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;200;512;12212.200000;325822.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;500;512;12222.400000;330882.000000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;1;1024;12458.800000;329767.600000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;10;1024;12418.000000;325876.800000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;50;1024;12780.600000;332767.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;100;1024;12237.600000;328831.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;200;1024;12214.000000;331218.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;500;1024;12124.200000;330870.000000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;1;2048;12534.800000;329501.800000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;10;2048;12236.200000;330367.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;50;2048;12286.600000;328188.600000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;100;2048;12343.400000;332680.600000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;200;2048;12214.000000;330458.400000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;500;2048;12345.600000;331720.000000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;1;4096;12725.600000;337655.000000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;10;4096;12535.800000;335050.800000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;50;4096;12449.200000;331823.800000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;100;4096;12005.400000;331502.200000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;200;4096;12046.400000;327460.000000
1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;500;4096;12283.000000;333388.800000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;256;12751.200000;334913.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;10;256;12601.400000;334848.800000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;50;256;12462.600000;328196.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;100;256;12273.800000;330187.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;200;256;12444.200000;332794.800000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;500;256;12484.400000;337092.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;512;12597.600000;334165.200000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;10;512;12477.000000;333134.200000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;50;512;12565.400000;332328.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;100;512;12418.800000;332604.600000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;200;512;12478.400000;327976.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;500;512;12388.200000;333618.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1024;12561.000000;332036.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;10;1024;12646.800000;332338.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;50;1024;12518.200000;333017.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;100;1024;12530.200000;335367.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;200;1024;12454.400000;335955.600000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;500;1024;12306.200000;333847.600000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;2048;12842.600000;336038.200000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;10;2048;12683.000000;337710.800000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;50;2048;12513.600000;336184.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;100;2048;12379.600000;332465.000000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;200;2048;12077.400000;330347.800000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;500;2048;12435.800000;334716.600000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;4096;12831.000000;338727.200000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;10;4096;12732.800000;333262.400000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;50;4096;12565.000000;338086.600000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;100;4096;12466.000000;335308.800000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;200;4096;12509.000000;335042.200000
1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;500;4096;12166.200000;331250.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;256;9488.200000;259373.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;10;256;9389.800000;258141.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;50;256;9359.200000;257267.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;100;256;9250.000000;258204.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;200;256;9212.000000;259091.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;500;256;9239.400000;257586.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;512;9412.800000;256859.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;10;512;9370.400000;261437.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;50;512;9329.200000;259541.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;100;512;9306.400000;261369.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;200;512;9365.200000;260591.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;500;512;9133.600000;260095.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;1024;9545.600000;262522.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;10;1024;9252.800000;255886.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;50;1024;9013.000000;254948.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;100;1024;9262.600000;257086.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;200;1024;9110.600000;258898.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;500;1024;9252.400000;259452.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;2048;9431.400000;259779.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;10;2048;9368.600000;256888.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;50;2048;9195.800000;253994.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;100;2048;9178.200000;257716.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;200;2048;9143.200000;256924.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;500;2048;9173.400000;256320.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;4096;9364.000000;261019.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;10;4096;9250.400000;257704.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;50;4096;9315.600000;259252.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;100;4096;9225.800000;259536.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;200;4096;9181.000000;252861.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;500;4096;9336.400000;261240.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;256;9385.200000;261614.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;10;256;9397.200000;260133.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;50;256;9244.400000;255226.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;100;256;9411.400000;257802.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;200;256;9202.600000;261683.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;500;256;9247.200000;260272.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;512;9490.000000;259694.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;10;512;9399.000000;257855.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;50;512;9402.400000;254663.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;100;512;9225.400000;258866.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;200;512;9086.800000;257867.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;500;512;9272.800000;259001.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1024;9486.800000;260551.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;10;1024;9277.600000;257610.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;50;1024;9210.200000;256433.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;100;1024;9196.200000;255741.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;200;1024;9196.400000;254193.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;500;1024;9117.200000;257702.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;2048;9268.800000;256274.400000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;10;2048;9072.000000;257366.000000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;50;2048;9291.400000;258287.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;100;2048;9236.800000;257486.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;200;2048;9264.800000;256349.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;500;2048;9060.200000;256219.200000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;4096;9377.400000;259666.800000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;10;4096;9334.800000;257677.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;50;4096;9169.200000;253968.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;100;4096;9104.000000;258641.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;200;4096;9176.600000;260437.600000
1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;500;4096;9062.800000;254217.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;256;12488.800000;330010.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;10;256;12425.400000;329200.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;50;256;12174.000000;327259.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;100;256;12414.800000;330652.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;200;256;12101.800000;327589.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;500;256;12210.200000;326349.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;512;12550.000000;330880.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;10;512;12186.600000;329723.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;50;512;12319.000000;332753.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;100;512;12281.200000;328278.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;200;512;12188.800000;331401.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;500;512;12059.400000;332259.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1024;12418.800000;329738.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;10;1024;12549.000000;335198.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;50;1024;12444.200000;332291.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;100;1024;12215.400000;330932.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;200;1024;12199.200000;329680.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;500;1024;12186.600000;332001.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;2048;12653.800000;331855.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;10;2048;12370.400000;330898.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;50;2048;12448.200000;333243.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;100;2048;12283.400000;331985.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;200;2048;12236.600000;334039.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;500;2048;12234.600000;332601.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;4096;12729.000000;335516.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;10;4096;12287.200000;331016.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;50;4096;12200.600000;330805.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;100;4096;12346.600000;335185.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;200;4096;12283.400000;331750.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;500;4096;11843.400000;324955.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;256;12644.000000;336366.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;10;256;12426.000000;332559.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;50;256;12422.400000;332923.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;100;256;12265.400000;330673.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;200;256;12359.400000;334762.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;500;256;12171.000000;333986.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;512;12465.800000;330179.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;10;512;12411.200000;329408.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;50;512;12447.000000;332579.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;100;512;12091.800000;328033.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;200;512;12343.200000;335164.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;500;512;12062.600000;329122.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1024;12683.000000;333692.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;10;1024;12339.800000;331402.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;50;1024;12395.800000;332720.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;100;1024;12157.400000;327609.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;200;1024;12345.200000;334335.400000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;500;1024;12128.200000;324612.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;2048;12531.000000;334663.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;10;2048;12486.400000;336431.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;50;2048;12329.400000;329757.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;100;2048;12362.400000;331362.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;200;2048;12029.000000;329490.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;500;2048;12261.400000;331177.000000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;4096;12499.000000;331614.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;10;4096;12391.200000;328898.600000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;50;4096;12286.000000;332534.200000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;100;4096;12167.800000;328860.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;200;4096;12290.200000;331609.800000
1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;500;4096;12151.200000;331971.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;256;9485.600000;261222.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;10;256;9460.600000;260184.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;50;256;9484.600000;264850.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;100;256;9480.800000;261766.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;200;256;9445.600000;262894.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;500;256;9388.200000;262670.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;512;9595.200000;263911.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;10;512;9570.800000;261515.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;50;512;9478.800000;261640.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;100;512;9402.400000;255428.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;200;512;9423.000000;261799.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;500;512;9371.600000;263276.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;1024;9678.200000;263613.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;10;1024;9481.400000;259303.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;50;1024;9534.200000;263848.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;100;1024;9298.600000;260323.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;200;1024;9463.800000;261433.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;500;1024;9335.800000;261748.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;2048;9641.800000;265819.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;10;2048;9352.200000;260408.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;50;2048;9430.000000;257683.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;100;2048;9476.400000;261997.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;200;2048;9369.800000;261313.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;500;2048;9379.200000;263055.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;4096;9498.000000;260880.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;10;4096;9511.800000;262372.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;50;4096;9455.800000;253923.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;100;4096;9338.800000;259943.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;200;4096;9005.600000;261079.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;500;4096;9190.000000;259163.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;256;12456.400000;332908.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;10;256;12565.000000;330012.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;50;256;12402.600000;334121.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;100;256;12298.200000;334391.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;200;256;12328.800000;331059.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;500;256;12193.600000;332658.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;512;12899.000000;333199.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;10;512;12250.000000;332523.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;50;512;12472.000000;329777.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;100;512;12327.400000;336553.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;200;512;12341.800000;337597.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;500;512;12414.400000;335995.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1024;12602.200000;324683.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;10;1024;12700.600000;328876.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;50;1024;12806.800000;336181.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;100;1024;12570.200000;330113.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;200;1024;12653.000000;334058.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;500;1024;12382.800000;326268.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;2048;12797.800000;336690.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;10;2048;12664.600000;330588.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;50;2048;12759.200000;334011.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;100;2048;12191.200000;333699.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;200;2048;12132.600000;335257.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;500;2048;12552.000000;334257.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;4096;12802.000000;329799.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;10;4096;12626.000000;332792.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;50;4096;12631.600000;330479.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;100;4096;12598.200000;333786.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;200;4096;12406.000000;326093.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;500;4096;12527.200000;333128.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;256;9801.200000;258644.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;10;256;9566.400000;255048.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;50;256;9558.800000;257171.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;100;256;9557.800000;260011.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;200;256;9532.800000;264651.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;500;256;9558.000000;259843.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;512;9741.200000;262795.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;10;512;9472.400000;257112.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;50;512;9477.800000;259226.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;100;512;9297.200000;258005.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;200;512;9491.800000;258445.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;500;512;9517.800000;260208.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;1024;9709.600000;260397.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;10;1024;9623.000000;260882.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;50;1024;9587.800000;257864.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;100;1024;9549.800000;259949.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;200;1024;9476.000000;258623.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;500;1024;9407.600000;258013.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;2048;9386.400000;259615.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;10;2048;9606.400000;258102.600000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;50;2048;9562.400000;258459.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;100;2048;9488.200000;258743.000000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;200;2048;9338.400000;258337.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;500;2048;9559.400000;263572.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;4096;9725.800000;259351.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;10;4096;9769.200000;263121.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;50;4096;9510.800000;258929.200000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;100;4096;9483.200000;257980.400000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;200;4096;9550.400000;259225.800000
1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;500;4096;9530.800000;259567.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;256;12918.200000;330255.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;10;256;12657.800000;331478.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;50;256;12739.200000;333837.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;100;256;12650.800000;334701.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;200;256;12449.400000;327075.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;500;256;12578.800000;330514.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;512;12640.400000;329059.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;10;512;12625.600000;327870.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;50;512;12746.000000;331827.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;100;512;12635.200000;329428.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;200;512;12407.800000;331631.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;500;512;12575.600000;331883.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1024;12776.200000;329958.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;10;1024;12790.200000;333028.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;50;1024;12692.400000;328091.600000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;100;1024;12546.800000;328564.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;200;1024;12496.600000;329890.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;500;1024;12529.600000;332932.000000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;2048;12884.400000;329952.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;10;2048;12731.200000;329368.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;50;2048;12601.200000;329361.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;100;2048;12284.400000;325617.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;200;2048;12410.400000;325945.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;500;2048;12484.800000;332307.800000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;4096;12939.800000;334443.200000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;10;4096;12541.800000;328740.400000
1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;50;4096;12667.800000;327281.200000
