workload;root;NoRes;NoReplayGain;CBR_8;VBRRange_high;ABR_320;Downmix;ReplayGainFast;MidSideStereo;VBRRange_low;Freeformat;HighpassWidth_2000;Resampling_8;LowpassWidth_1000;Mono;DualChannels;Stereo;CBR_160;Resampling_22;CRC;Highpass_25000;HighpassWidth_1000;LowpassWidth_2000;JointStereo;Highpass_20000;CBR_320;Highpass_30000;Lowpass_5000;SwapBytes;Lowpass_20000;ReplayGainAccurate;VBRRange_wide;Lowpass_10000;Resampling_44;Resampling_48;ABR_8;ABR_160;energy;performance
dual-channel.wav;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;195.180483466;2.166
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;279.798322364;3.408
dual-channel.wav;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;390.271422912;5.892
dual-channel.wav;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;243.222584148;2.874
dual-channel.wav;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;380.983316964;5.534
dual-channel.wav;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;406.550130286;6.254
dual-channel.wav;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;351.142932272;5.124
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;244.961925954;3.394
dual-channel.wav;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223.141782072;2.69
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;206.730681468;2.162
dual-channel.wav;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;189.71509453;1.656
dual-channel.wav;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;304.845436632;4.646
dual-channel.wav;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;179.325347754;1.662
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;273.78560809;3.044
dual-channel.wav;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;244.980509664;2.988
dual-channel.wav;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241.344658978;2.75
dual-channel.wav;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;189.488220712;1.71
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;325.769929298;4.434
dual-channel.wav;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;170.925745438;1.436
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;274.340148234;3.3
dual-channel.wav;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;187.64971449;1.576
dual-channel.wav;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;387.58230854;5.672
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;180.035430712;1.68
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;264.362196394;2.988
dual-channel.wav;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;267.756550648;3.574
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;189.539689552;1.72
dual-channel.wav;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;450.729017074;7.338
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;206.140560226;1.662
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;223.931538236;1.696
dual-channel.wav;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;221.908629672;2.15
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;267.797264316;3.744
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;212.20265645;2.804
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;203.719151876;2.114
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;287.505630214;4.444
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;412.856267034;6.064
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;227.923924888;2.374
dual-channel.wav;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;208.87799938;2.006
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;166.599625208;1.432
dual-channel.wav;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;297.292207676;4.65
dual-channel.wav;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;370.280100006;6.226
dual-channel.wav;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;220.02091793;2.608
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;189.982824928;1.7
dual-channel.wav;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;415.134193158;6.222
dual-channel.wav;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;236.356044628;2.896
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;213.73989467;2.354
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;283.533761184;3.826
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;215.513404034;2.388
dual-channel.wav;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;264.5200699;3.284
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;251.28108591;2.58
dual-channel.wav;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;314.01999513;4.832
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;243.446624896;2.288
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;356.66954807;5.258
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;188.178914818;1.69
dual-channel.wav;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;216.676786674;2.326
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;215.731296034;2.2
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;218.778340564;2.344
dual-channel.wav;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;377.742426526;6.096
dual-channel.wav;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;415.032975446;6.514
dual-channel.wav;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;232.383775718;2.662
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;208.975529;2.998
dual-channel.wav;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;172.60635256;1.234
dual-channel.wav;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;278.290371374;3.59
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;228.356499106;2.97
dual-channel.wav;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;224.481528716;1.938
dual-channel.wav;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;390.483031328;5.952
dual-channel.wav;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;271.84050804;3.664
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;280.71665623;4.188
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;378.366155028;5.47
dual-channel.wav;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;252.71899586;3.562
dual-channel.wav;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;177.024597868;1.32
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;198.797776812;1.478
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;253.70685163;3.628
dual-channel.wav;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;174.01113357;1.216
dual-channel.wav;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;162.69344987;1.376
dual-channel.wav;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;192.977625044;2.254
dual-channel.wav;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;204.997639114;2.116
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;158.58768854;1.14
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;163.711617704;1.35
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;256.31869099;3.226
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;387.242843782;5.904
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;144.891898792;1.228
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;389.780151668;6.1
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;207.87865359;2.268
dual-channel.wav;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;211.691232744;1.49
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;307.690906134;4.614
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;341.741504646;5.318
dual-channel.wav;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;303.922552772;4.49
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;179.396947122;1.44
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;238.49122204;3.07
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;293.43208184;3.996
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;363.754436668;5.298
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;282.49349465;4.186
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;452.612106628;7.388
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;252.401824184;2.578
dual-channel.wav;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;171.030126142;1.338
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;340.506475462;5.148
dual-channel.wav;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;165.554673228;1.448
dual-channel.wav;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;271.710091428;3.278
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;227.135017898;2.97
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;454.438632904;7.244
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;157.310156664;1.094
dual-channel.wav;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;317.174423498;4.63
dual-channel.wav;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;173.960062268;1.334
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;168.335209796;1.41
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;236.356675566;2.97
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;245.473523744;2.6
dual-channel.wav;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;260.329366298;3.23
dual-channel.wav;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;343.50437309;5.566
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;390.105057264;6.156
dual-channel.wav;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;205.347483056;1.7
dual-channel.wav;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;258.930041522;2.946
dual-channel.wav;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;345.799708308;5.086
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;281.39376982;4.596
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;331.936703616;5.15
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;153.476028366;1.082
dual-channel.wav;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;357.176655522;5.876
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;189.779153028;1.442
dual-channel.wav;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;192.434341456;2.03
dual-channel.wav;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;210.286053762;2.294
dual-channel.wav;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;176.236540674;1.474
dual-channel.wav;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;217.641514604;2.16
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;292.180120878;4.334
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;316.400587316;4.568
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;180.696654676;1.478
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;428.668065816;6.656
dual-channel.wav;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;184.259255388;1.494
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;267.56191389;3.88
dual-channel.wav;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;258.963977946;3.228
dual-channel.wav;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;189.53818769;1.454
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;326.918071376;4.836
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;254.666909046;2.742
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;357.680329924;5.836
dual-channel.wav;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;196.856870622;1.742
dual-channel.wav;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;184.660157176;1.706
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;230.25354906;2.782
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;291.2384477;3.05
dual-channel.wav;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;184.022200652;1.342
dual-channel.wav;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;360.509796584;5.95
dual-channel.wav;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;197.48407575;1.786
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;147.132905146;0.758
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;364.433393264;5.618
dual-channel.wav;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;268.562191584;2.86
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;460.686277598;7.406
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;159.451270826;1.252
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;243.400172756;2.986
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;294.233144862;4.008
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;132.607653606;0.754
